t,pwm
8.658 , 46336.57
8.66 , 46233.96
8.663 , 46130.87
8.665 , 46228.29
8.667 , 46225.63
8.67 , 46222.99
8.672 , 46320.91
8.674 , 46318.9
8.677 , 46316.68
8.679 , 46314.58
8.681 , 46312.49
8.684 , 46209.83
8.686 , 46106.79
8.689 , 46103.66
8.691 , 46000.04
8.693 , 46096.89
8.696 , 46093.83
8.698 , 46191.25
8.7 , 46188.66
8.703 , 46185.95
8.705 , 46183.35
8.707 , 46080.23
8.71 , 45976.65
8.712 , 46174.1
8.714 , 46171.43
8.717 , 46068.27
8.719 , 46266.22
8.722 , 46264.15
8.724 , 46261.98
8.726 , 46259.89
8.729 , 46358.27
8.731 , 46256.15
