t,Cuff Pressure,Baseline Pressure
31.117 , 67.29 , 48.13
31.119 , 67.34 , 48.13
31.121 , 67.29 , 48.18
31.123 , 67.27 , 48.11
31.125 , 67.27 , 48.13
31.126 , 67.27 , 48.11
31.128 , 67.27 , 48.11
31.13 , 67.27 , 48.11
31.132 , 67.25 , 48.09
31.134 , 67.25 , 48.11
31.136 , 67.25 , 48.11
31.137 , 67.25 , 48.09
31.139 , 67.2 , 48.09
31.141 , 67.25 , 48.04
31.143 , 67.25 , 48.09
31.145 , 67.2 , 48.09
31.147 , 67.2 , 48.09
31.149 , 67.2 , 48.09
31.151 , 67.18 , 48.02
31.152 , 67.2 , 48.04
31.154 , 67.18 , 48.04
31.156 , 67.18 , 47.97
31.158 , 67.11 , 48.04
31.16 , 67.18 , 48.02
31.161 , 67.2 , 47.97
31.163 , 67.11 , 47.97
31.165 , 67.11 , 47.97
31.167 , 67.11 , 47.97
31.169 , 67.11 , 47.97
31.171 , 67.09 , 47.97
31.172 , 67.09 , 47.97
31.174 , 67.09 , 47.95
31.176 , 67.09 , 47.95
31.178 , 66.95 , 47.97
31.18 , 67.02 , 47.97
31.182 , 67.02 , 47.97
31.184 , 67.02 , 47.95
31.185 , 67.09 , 47.97
31.187 , 67.11 , 47.95
31.189 , 67.04 , 47.95
31.191 , 67.02 , 47.91
31.193 , 66.95 , 47.91
31.195 , 66.9 , 47.91
31.197 , 66.86 , 47.88
31.199 , 66.81 , 47.91
31.2 , 66.86 , 47.95
31.202 , 66.81 , 47.91
31.204 , 66.88 , 47.91
31.206 , 66.86 , 47.88
31.208 , 66.9 , 47.86
31.21 , 66.86 , 47.86
31.212 , 66.88 , 47.88
31.214 , 66.86 , 47.88
31.215 , 66.81 , 47.88
31.217 , 66.79 , 47.88
31.219 , 66.74 , 47.86
31.221 , 66.72 , 47.88
31.223 , 66.74 , 47.86
31.225 , 66.72 , 47.86
31.227 , 66.72 , 47.86
31.228 , 66.72 , 47.81
31.23 , 66.72 , 47.81
31.232 , 66.72 , 47.81
31.234 , 66.72 , 47.81
31.236 , 66.7 , 47.81
31.238 , 66.65 , 47.75
31.239 , 66.65 , 47.81
31.241 , 66.65 , 47.79
31.243 , 66.7 , 47.75
31.245 , 66.58 , 47.75
31.247 , 66.56 , 47.75
31.249 , 66.47 , 47.79
31.25 , 66.49 , 47.75
31.252 , 66.56 , 47.75
31.254 , 66.54 , 47.72
31.256 , 66.49 , 47.72
31.258 , 66.49 , 47.75
31.26 , 66.49 , 47.75
31.262 , 66.54 , 47.75
31.263 , 66.47 , 47.68
31.265 , 66.42 , 47.68
31.267 , 66.47 , 47.72
31.269 , 66.47 , 47.68
31.271 , 66.42 , 47.68
31.273 , 66.4 , 47.68
31.275 , 66.4 , 47.65
31.276 , 66.35 , 47.65
31.278 , 66.4 , 47.68
31.28 , 66.35 , 47.68
31.282 , 66.35 , 47.63
31.284 , 66.4 , 47.63
31.286 , 66.33 , 47.63
31.287 , 66.31 , 47.63
31.289 , 66.35 , 47.68
31.291 , 66.31 , 47.65
31.293 , 66.31 , 47.59
31.295 , 66.31 , 47.63
31.297 , 66.33 , 47.63
31.299 , 66.26 , 47.59
31.3 , 66.31 , 47.59
31.302 , 66.26 , 47.65
31.304 , 66.24 , 47.59
31.306 , 66.24 , 47.63
31.308 , 66.24 , 47.59
31.31 , 66.19 , 47.56
31.311 , 66.19 , 47.56
31.313 , 66.17 , 47.56
31.315 , 66.19 , 47.59
31.317 , 66.17 , 47.56
31.319 , 66.15 , 47.56
31.321 , 66.17 , 47.56
31.323 , 66.17 , 47.56
31.324 , 66.15 , 47.52
31.326 , 66.17 , 47.49
31.328 , 66.1 , 47.52
31.33 , 66.15 , 47.52
31.332 , 66.1 , 47.52
31.334 , 66.1 , 47.52
31.336 , 66.1 , 47.49
31.338 , 66.1 , 47.49
31.339 , 66.08 , 47.49
31.341 , 66.08 , 47.49
31.343 , 66.01 , 47.4
31.345 , 66.03 , 47.43
31.347 , 66.03 , 47.47
31.349 , 66.08 , 47.43
31.35 , 66.03 , 47.4
31.352 , 66.03 , 47.43
31.354 , 66.01 , 47.4
31.356 , 66.03 , 47.43
31.358 , 66.01 , 47.47
31.36 , 66.01 , 47.36
31.361 , 65.99 , 47.43
31.363 , 65.99 , 47.36
31.365 , 65.99 , 47.4
31.367 , 65.99 , 47.4
31.369 , 65.94 , 47.33
31.371 , 65.94 , 47.4
31.372 , 65.94 , 47.36
31.374 , 65.94 , 47.36
31.376 , 65.94 , 47.36
31.378 , 65.94 , 47.33
31.38 , 65.94 , 47.29
31.381 , 65.94 , 47.33
31.383 , 65.87 , 47.33
31.385 , 65.92 , 47.29
31.387 , 65.85 , 47.33
31.389 , 65.85 , 47.26
31.391 , 65.85 , 47.29
31.393 , 65.8 , 47.36
31.395 , 65.8 , 47.29
31.396 , 65.85 , 47.29
31.398 , 65.85 , 47.29
31.4 , 65.8 , 47.29
31.402 , 65.8 , 47.33
31.404 , 65.78 , 47.29
31.406 , 65.8 , 47.26
31.408 , 65.76 , 47.26
31.409 , 65.71 , 47.29
31.411 , 65.76 , 47.26
31.413 , 65.78 , 47.24
31.415 , 65.76 , 47.26
31.417 , 65.76 , 47.24
31.419 , 65.78 , 47.24
31.421 , 65.71 , 47.24
31.422 , 65.76 , 47.2
31.424 , 65.64 , 47.2
31.426 , 65.69 , 47.24
31.428 , 65.64 , 47.24
31.43 , 65.64 , 47.2
31.432 , 65.69 , 47.2
31.433 , 65.64 , 47.17
31.435 , 65.64 , 47.13
31.437 , 65.62 , 47.17
31.439 , 65.64 , 47.24
31.441 , 65.62 , 47.24
31.443 , 65.62 , 47.2
31.444 , 65.6 , 47.2
31.446 , 65.6 , 47.2
31.448 , 65.6 , 47.2
31.45 , 65.53 , 47.2
31.452 , 65.53 , 47.17
31.454 , 65.6 , 47.17
31.456 , 65.6 , 47.17
31.458 , 65.6 , 47.17
31.46 , 65.55 , 47.13
31.462 , 65.6 , 47.13
31.464 , 65.55 , 47.13
31.465 , 65.53 , 47.13
31.467 , 65.48 , 47.13
31.469 , 65.42 , 47.1
31.471 , 65.46 , 47.1
31.48 , 65.48 , 47.06
31.482 , 65.42 , 47.06
31.484 , 65.39 , 47.06
31.486 , 65.39 , 47.06
31.488 , 65.37 , 47.06
31.489 , 65.42 , 47.06
31.491 , 65.39 , 47.04
31.493 , 65.39 , 47.04
31.495 , 65.37 , 47.04
31.497 , 65.39 , 47.01
31.499 , 65.39 , 47.01
31.501 , 65.37 , 47.01
31.502 , 65.32 , 46.97
31.504 , 65.37 , 47.04
31.506 , 65.32 , 47.01
31.508 , 65.32 , 46.97
31.51 , 65.3 , 46.97
31.512 , 65.3 , 46.97
31.514 , 65.32 , 46.97
31.515 , 65.3 , 46.97
31.517 , 65.3 , 46.94
31.519 , 65.26 , 46.94
31.521 , 65.26 , 46.97
31.523 , 65.3 , 46.94
31.525 , 65.26 , 46.94
31.527 , 65.26 , 46.94
31.529 , 65.26 , 46.94
31.531 , 65.26 , 46.9
31.532 , 65.23 , 46.9
31.534 , 65.21 , 46.9
31.536 , 65.23 , 46.83
31.538 , 65.23 , 46.83
31.54 , 65.23 , 46.83
31.541 , 65.21 , 46.81
31.543 , 65.21 , 46.83
31.545 , 65.16 , 46.88
31.547 , 65.21 , 46.81
31.549 , 65.14 , 46.83
31.551 , 65.14 , 46.88
31.553 , 65.16 , 46.83
31.554 , 65.21 , 46.83
31.556 , 65.16 , 46.81
31.558 , 65.16 , 46.81
31.56 , 65.16 , 46.83
31.562 , 65.09 , 46.81
31.563 , 65.14 , 46.78
31.565 , 65.09 , 46.81
31.567 , 65.14 , 46.78
31.569 , 65.09 , 46.78
31.571 , 65.09 , 46.78
31.573 , 65.09 , 46.78
31.575 , 65.09 , 46.78
31.577 , 65.07 , 46.74
31.579 , 65.14 , 46.74
31.581 , 65.09 , 46.78
31.583 , 65.07 , 46.72
31.584 , 65.09 , 46.74
31.586 , 65.05 , 46.78
31.588 , 65.07 , 46.72
31.59 , 65.05 , 46.72
31.592 , 65.05 , 46.78
31.594 , 65.05 , 46.72
31.596 , 65.05 , 46.72
31.597 , 65.0 , 46.72
31.599 , 65.0 , 46.72
31.601 , 65.05 , 46.65
31.603 , 65.0 , 46.72
31.605 , 64.93 , 46.65
31.607 , 64.98 , 46.65
31.608 , 64.93 , 46.72
31.61 , 64.93 , 46.62
31.612 , 64.98 , 46.67
31.614 , 64.93 , 46.65
31.616 , 64.93 , 46.62
31.618 , 64.93 , 46.65
31.619 , 64.98 , 46.65
31.621 , 64.93 , 46.62
31.623 , 64.91 , 46.62
31.625 , 64.93 , 46.65
31.627 , 64.87 , 46.58
31.629 , 64.91 , 46.62
31.63 , 64.91 , 46.62
31.632 , 64.87 , 46.58
31.634 , 64.91 , 46.62
31.636 , 64.87 , 46.56
31.638 , 64.84 , 46.58
31.64 , 64.87 , 46.58
31.642 , 64.87 , 46.56
31.643 , 64.84 , 46.58
31.645 , 64.84 , 46.56
31.647 , 64.82 , 46.58
31.649 , 64.84 , 46.51
31.651 , 64.84 , 46.51
31.653 , 64.84 , 46.51
31.655 , 64.87 , 46.51
31.657 , 64.84 , 46.51
31.659 , 64.91 , 46.56
31.661 , 64.91 , 46.51
31.662 , 64.91 , 46.49
31.664 , 64.87 , 46.51
31.666 , 64.87 , 46.49
31.668 , 64.84 , 46.51
31.67 , 64.84 , 46.49
31.672 , 64.82 , 46.44
31.674 , 64.84 , 46.44
31.676 , 64.82 , 46.49
31.677 , 64.84 , 46.44
31.679 , 64.87 , 46.49
31.681 , 64.87 , 46.49
31.683 , 64.87 , 46.42
31.685 , 64.84 , 46.44
31.687 , 64.87 , 46.44
31.689 , 64.84 , 46.44
31.691 , 64.84 , 46.44
31.693 , 64.82 , 46.42
31.694 , 64.82 , 46.42
31.696 , 64.82 , 46.42
31.698 , 64.82 , 46.4
31.7 , 64.84 , 46.42
31.702 , 64.84 , 46.4
31.704 , 64.84 , 46.4
31.706 , 64.84 , 46.4
31.708 , 64.84 , 46.4
31.709 , 64.87 , 46.4
31.711 , 64.84 , 46.42
31.713 , 64.91 , 46.4
31.715 , 64.84 , 46.35
31.717 , 64.93 , 46.35
31.719 , 65.07 , 46.33
31.721 , 65.16 , 46.33
31.723 , 65.42 , 46.28
31.724 , 65.62 , 46.28
31.726 , 65.64 , 46.33
31.728 , 65.64 , 46.33
31.73 , 65.6 , 46.35
31.732 , 65.48 , 46.35
31.734 , 65.39 , 46.35
31.736 , 65.39 , 46.33
31.738 , 65.42 , 46.28
31.74 , 65.42 , 46.33
31.741 , 65.6 , 46.33
31.743 , 65.62 , 46.28
31.745 , 65.62 , 46.28
31.747 , 65.64 , 46.26
31.749 , 65.76 , 46.28
31.751 , 65.87 , 46.28
31.753 , 65.94 , 46.26
31.755 , 66.03 , 46.26
31.757 , 66.17 , 46.26
31.758 , 66.08 , 46.26
31.76 , 65.94 , 46.21
31.762 , 65.6 , 46.26
31.764 , 65.3 , 46.17
31.766 , 65.09 , 46.19
31.768 , 64.98 , 46.19
31.77 , 64.93 , 46.17
31.772 , 65.05 , 46.19
31.774 , 65.09 , 46.19
31.776 , 65.3 , 46.17
31.777 , 65.39 , 46.19
31.779 , 65.42 , 46.17
31.781 , 65.46 , 46.17
31.783 , 65.46 , 46.1
31.785 , 65.42 , 46.12
31.787 , 65.32 , 46.12
31.789 , 65.26 , 46.1
31.791 , 65.23 , 46.12
31.793 , 65.26 , 46.12
31.795 , 65.23 , 46.12
31.797 , 65.26 , 46.12
31.798 , 65.26 , 46.05
31.8 , 65.3 , 46.1
31.802 , 65.26 , 46.05
31.804 , 65.26 , 46.1
31.806 , 65.26 , 46.1
31.808 , 65.23 , 46.1
31.81 , 65.21 , 46.03
31.811 , 65.21 , 45.98
31.813 , 65.16 , 46.03
31.815 , 65.14 , 46.1
31.817 , 65.14 , 46.03
31.819 , 65.16 , 45.98
31.821 , 65.16 , 46.03
31.823 , 65.16 , 46.03
31.825 , 65.16 , 45.94
31.827 , 65.16 , 45.94
31.828 , 65.14 , 45.96
31.83 , 65.09 , 45.96
31.832 , 65.09 , 45.94
31.834 , 65.07 , 45.96
31.836 , 65.09 , 45.94
31.838 , 65.05 , 45.94
31.84 , 65.09 , 45.94
31.849 , 65.07 , 45.89
31.851 , 65.07 , 45.87
31.853 , 65.05 , 45.89
31.855 , 65.05 , 45.94
31.857 , 65.0 , 45.87
31.859 , 65.0 , 45.87
31.861 , 64.98 , 45.87
31.862 , 65.0 , 45.87
31.864 , 65.0 , 45.89
31.866 , 65.0 , 45.87
31.868 , 65.0 , 45.87
31.87 , 65.0 , 45.89
31.872 , 64.98 , 45.87
31.874 , 64.98 , 45.8
31.876 , 64.98 , 45.8
31.878 , 64.93 , 45.8
31.879 , 64.91 , 45.8
31.881 , 64.87 , 45.8
31.883 , 64.87 , 45.8
31.885 , 64.91 , 45.78
31.887 , 64.87 , 45.78
31.889 , 64.87 , 45.8
31.891 , 64.91 , 45.8
31.893 , 64.91 , 45.78
31.895 , 64.87 , 45.8
31.896 , 64.84 , 45.8
31.898 , 64.84 , 45.8
31.9 , 64.84 , 45.73
31.902 , 64.84 , 45.73
31.904 , 64.82 , 45.73
31.906 , 64.82 , 45.8
31.908 , 64.84 , 45.78
31.91 , 64.82 , 45.73
31.912 , 64.77 , 45.71
31.914 , 64.87 , 45.73
31.916 , 64.82 , 45.71
31.918 , 64.82 , 45.66
31.92 , 64.82 , 45.78
31.922 , 64.75 , 45.8
31.923 , 64.77 , 45.73
31.925 , 64.77 , 45.78
31.927 , 64.75 , 45.73
31.929 , 64.77 , 45.71
31.931 , 64.75 , 45.71
31.933 , 64.75 , 45.66
31.935 , 64.77 , 45.71
31.937 , 64.77 , 45.71
31.939 , 64.71 , 45.66
31.941 , 64.68 , 45.66
31.942 , 64.68 , 45.66
31.944 , 64.61 , 45.66
31.946 , 64.55 , 45.71
31.948 , 64.55 , 45.59
31.95 , 64.52 , 45.59
31.952 , 64.55 , 45.64
31.954 , 64.55 , 45.59
31.956 , 64.59 , 45.64
31.957 , 64.59 , 45.64
31.959 , 64.59 , 45.64
31.961 , 64.55 , 45.59
31.963 , 64.55 , 45.64
31.965 , 64.52 , 45.59
31.967 , 64.59 , 45.59
31.969 , 64.45 , 45.59
31.971 , 64.45 , 45.57
31.973 , 64.48 , 45.57
31.975 , 64.45 , 45.64
31.977 , 64.43 , 45.55
31.978 , 64.43 , 45.55
31.98 , 64.36 , 45.5
31.982 , 64.39 , 45.59
31.984 , 64.39 , 45.55
31.986 , 64.36 , 45.5
31.988 , 64.32 , 45.48
31.99 , 64.32 , 45.55
31.992 , 64.32 , 45.48
31.994 , 64.32 , 45.55
31.995 , 64.36 , 45.48
31.997 , 64.32 , 45.5
31.999 , 64.32 , 45.5
32.001 , 64.27 , 45.48
32.003 , 64.29 , 45.48
32.005 , 64.23 , 45.48
32.007 , 64.27 , 45.43
32.009 , 64.23 , 45.43
32.01 , 64.2 , 45.43
32.012 , 64.2 , 45.43
32.014 , 64.23 , 45.43
32.016 , 64.2 , 45.43
32.018 , 64.2 , 45.43
32.02 , 64.2 , 45.43
32.021 , 64.13 , 45.37
32.023 , 64.16 , 45.41
32.025 , 64.16 , 45.43
32.027 , 64.16 , 45.41
32.029 , 64.16 , 45.41
32.031 , 64.16 , 45.43
32.032 , 64.13 , 45.37
32.034 , 64.11 , 45.37
32.036 , 64.11 , 45.41
32.038 , 64.11 , 45.37
32.04 , 64.06 , 45.37
32.042 , 64.06 , 45.37
32.044 , 64.06 , 45.32
32.046 , 64.04 , 45.37
32.048 , 64.11 , 45.37
32.049 , 64.06 , 45.34
32.051 , 64.04 , 45.34
32.053 , 64.04 , 45.34
32.055 , 64.04 , 45.34
32.057 , 63.97 , 45.32
32.058 , 64.0 , 45.27
32.06 , 63.97 , 45.34
32.062 , 63.97 , 45.32
32.064 , 63.97 , 45.25
32.066 , 63.97 , 45.27
32.068 , 63.97 , 45.25
32.069 , 63.97 , 45.32
32.071 , 63.9 , 45.32
32.073 , 63.9 , 45.2
32.075 , 63.93 , 45.27
32.077 , 63.9 , 45.27
32.078 , 63.9 , 45.32
32.08 , 63.88 , 45.25
32.082 , 63.88 , 45.2
32.084 , 63.88 , 45.25
32.086 , 63.84 , 45.2
32.088 , 63.9 , 45.2
32.089 , 63.88 , 45.2
32.091 , 63.84 , 45.18
32.093 , 63.84 , 45.18
32.095 , 63.81 , 45.25
32.097 , 63.81 , 45.2
32.098 , 63.81 , 45.18
32.1 , 63.77 , 45.2
32.102 , 63.77 , 45.18
32.104 , 63.77 , 45.14
32.106 , 63.77 , 45.14
32.108 , 63.77 , 45.14
32.11 , 63.77 , 45.14
32.111 , 63.74 , 45.14
32.113 , 63.77 , 45.14
32.115 , 63.74 , 45.11
32.117 , 63.74 , 45.09
32.119 , 63.72 , 45.11
32.12 , 63.68 , 45.11
32.122 , 63.68 , 45.11
32.124 , 63.68 , 45.09
32.126 , 63.68 , 45.09
32.128 , 63.65 , 45.11
32.129 , 63.68 , 45.09
32.131 , 63.65 , 45.09
32.133 , 63.65 , 45.09
32.135 , 63.68 , 45.04
32.137 , 63.65 , 45.04
32.138 , 63.61 , 45.09
32.14 , 63.58 , 45.09
32.142 , 63.58 , 45.04
32.144 , 63.58 , 45.04
32.146 , 63.58 , 45.02
32.148 , 63.58 , 45.04
32.149 , 63.58 , 45.04
32.151 , 63.58 , 45.02
32.153 , 63.58 , 45.02
32.155 , 63.56 , 45.02
32.157 , 63.49 , 44.98
32.158 , 63.56 , 45.02
32.16 , 63.52 , 45.02
32.162 , 63.52 , 45.02
32.164 , 63.45 , 45.04
32.166 , 63.42 , 44.95
32.168 , 63.49 , 44.98
32.17 , 63.45 , 44.98
32.171 , 63.42 , 44.98
32.173 , 63.42 , 44.98
32.175 , 63.42 , 44.95
32.177 , 63.38 , 44.95
32.179 , 63.42 , 44.95
32.181 , 63.38 , 44.93
32.183 , 63.36 , 44.98
32.185 , 63.36 , 44.95
32.186 , 63.36 , 44.93
32.188 , 63.36 , 44.98
32.19 , 63.38 , 44.93
32.192 , 63.36 , 44.93
32.194 , 63.42 , 44.93
32.195 , 63.38 , 44.93
32.197 , 63.33 , 44.95
32.199 , 63.33 , 44.86
32.201 , 63.33 , 44.93
32.203 , 63.33 , 44.88
32.204 , 63.26 , 44.86
32.214 , 63.29 , 44.86
32.215 , 63.26 , 44.88
32.217 , 63.26 , 44.93
32.219 , 63.22 , 44.88
32.221 , 63.22 , 44.88
32.223 , 63.2 , 44.86
32.225 , 63.22 , 44.82
32.226 , 63.22 , 44.86
32.228 , 63.2 , 44.79
32.23 , 63.2 , 44.82
32.232 , 63.2 , 44.79
32.234 , 63.17 , 44.82
32.236 , 63.17 , 44.79
32.238 , 63.17 , 44.79
32.24 , 63.17 , 44.79
32.241 , 63.17 , 44.79
32.243 , 63.13 , 44.79
32.245 , 63.13 , 44.75
32.247 , 63.1 , 44.79
32.249 , 63.13 , 44.75
32.25 , 63.1 , 44.72
32.252 , 63.06 , 44.75
32.254 , 63.13 , 44.75
32.256 , 63.06 , 44.75
32.258 , 63.06 , 44.72
32.259 , 63.1 , 44.72
32.261 , 63.06 , 44.75
32.263 , 62.99 , 44.72
32.265 , 63.1 , 44.7
32.267 , 63.06 , 44.7
32.269 , 63.04 , 44.66
32.27 , 63.04 , 44.66
32.272 , 62.99 , 44.66
32.274 , 62.97 , 44.66
32.276 , 62.99 , 44.66
32.278 , 62.97 , 44.66
32.28 , 62.99 , 44.7
32.282 , 62.97 , 44.66
32.284 , 62.99 , 44.63
32.285 , 62.99 , 44.63
32.287 , 62.94 , 44.66
32.289 , 62.94 , 44.59
32.291 , 62.94 , 44.59
32.293 , 62.9 , 44.59
32.295 , 62.9 , 44.59
32.297 , 62.87 , 44.59
32.298 , 62.87 , 44.56
32.3 , 62.9 , 44.63
32.302 , 62.94 , 44.59
32.304 , 62.94 , 44.59
32.306 , 62.87 , 44.59
32.308 , 62.9 , 44.56
32.31 , 62.87 , 44.59
32.311 , 62.83 , 44.56
32.313 , 62.87 , 44.59
32.315 , 62.87 , 44.56
32.317 , 62.81 , 44.59
32.319 , 62.87 , 44.56
32.321 , 62.87 , 44.52
32.322 , 62.83 , 44.59
32.324 , 62.83 , 44.56
32.326 , 62.83 , 44.52
32.328 , 62.78 , 44.52
32.33 , 62.81 , 44.52
32.332 , 62.81 , 44.5
32.333 , 62.78 , 44.47
32.335 , 62.81 , 44.47
32.337 , 62.78 , 44.5
32.339 , 62.78 , 44.5
32.341 , 62.81 , 44.5
32.343 , 62.74 , 44.47
32.344 , 62.74 , 44.47
32.346 , 62.78 , 44.47
32.348 , 62.78 , 44.47
32.35 , 62.78 , 44.47
32.352 , 62.74 , 44.5
32.354 , 62.74 , 44.4
32.355 , 62.71 , 44.4
32.357 , 62.71 , 44.36
32.359 , 62.71 , 44.4
32.361 , 62.71 , 44.4
32.363 , 62.65 , 44.34
32.365 , 62.65 , 44.4
32.367 , 62.74 , 44.4
32.368 , 62.71 , 44.36
32.37 , 62.71 , 44.4
32.372 , 62.71 , 44.29
32.374 , 62.65 , 44.34
32.376 , 62.62 , 44.34
32.378 , 62.65 , 44.34
32.379 , 62.62 , 44.29
32.381 , 62.62 , 44.34
32.383 , 62.62 , 44.29
32.385 , 62.62 , 44.29
32.387 , 62.62 , 44.24
32.389 , 62.62 , 44.27
32.391 , 62.6 , 44.29
32.392 , 62.6 , 44.27
32.394 , 62.6 , 44.27
32.396 , 62.6 , 44.27
32.398 , 62.55 , 44.27
32.4 , 62.53 , 44.24
32.402 , 62.55 , 44.2
32.404 , 62.6 , 44.2
32.405 , 62.62 , 44.17
32.407 , 62.6 , 44.2
32.409 , 62.62 , 44.2
32.411 , 62.65 , 44.17
32.413 , 62.62 , 44.24
32.415 , 62.6 , 44.17
32.417 , 62.6 , 44.13
32.418 , 62.6 , 44.2
32.42 , 62.6 , 44.17
32.422 , 62.55 , 44.17
32.424 , 62.53 , 44.2
32.426 , 62.53 , 44.13
32.428 , 62.55 , 44.13
32.43 , 62.6 , 44.13
32.432 , 62.55 , 44.17
32.434 , 62.6 , 44.17
32.436 , 62.6 , 44.11
32.437 , 62.55 , 44.13
32.439 , 62.53 , 44.13
32.441 , 62.6 , 44.11
32.443 , 62.6 , 44.13
32.445 , 62.55 , 44.11
32.447 , 62.55 , 44.13
32.449 , 62.55 , 44.08
32.45 , 62.53 , 44.08
32.452 , 62.53 , 44.08
32.454 , 62.53 , 44.08
32.456 , 62.6 , 44.08
32.458 , 62.55 , 44.08
32.46 , 62.55 , 44.04
32.462 , 62.55 , 44.04
32.463 , 62.55 , 44.01
32.465 , 62.55 , 44.08
32.467 , 62.65 , 44.04
32.469 , 62.74 , 44.04
32.471 , 62.9 , 44.04
32.473 , 63.06 , 44.04
32.474 , 63.26 , 44.04
32.476 , 63.36 , 44.01
32.478 , 63.33 , 43.97
32.48 , 63.33 , 43.97
32.482 , 63.29 , 44.04
32.484 , 63.17 , 44.01
32.485 , 63.1 , 44.01
32.487 , 63.06 , 44.04
32.489 , 63.13 , 43.97
32.491 , 63.2 , 43.97
32.493 , 63.29 , 44.01
32.495 , 63.33 , 44.01
32.497 , 63.36 , 44.04
32.498 , 63.42 , 43.97
32.5 , 63.56 , 44.01
32.502 , 63.61 , 43.97
32.504 , 63.72 , 43.97
32.506 , 63.84 , 43.97
32.508 , 63.88 , 43.95
32.509 , 63.74 , 44.01
32.511 , 63.52 , 43.95
32.513 , 63.17 , 43.97
32.515 , 62.97 , 43.95
32.517 , 62.83 , 43.95
32.518 , 62.71 , 43.95
32.52 , 62.65 , 43.95
32.522 , 62.74 , 43.97
32.524 , 62.9 , 43.85
32.526 , 62.97 , 43.9
32.528 , 63.13 , 43.85
32.53 , 63.17 , 43.9
32.531 , 63.2 , 43.9
32.533 , 63.17 , 43.88
32.535 , 63.13 , 43.88
32.537 , 63.06 , 43.85
32.539 , 62.99 , 43.85
32.541 , 62.99 , 43.88
32.542 , 62.99 , 43.85
32.544 , 62.97 , 43.85
32.546 , 62.94 , 43.88
32.548 , 62.94 , 43.81
32.55 , 62.97 , 43.85
32.552 , 62.99 , 43.85
32.554 , 62.99 , 43.79
32.556 , 62.97 , 43.85
32.558 , 62.97 , 43.79
32.559 , 62.97 , 43.79
32.561 , 62.94 , 43.81
32.563 , 62.9 , 43.79
32.565 , 62.87 , 43.79
32.567 , 62.9 , 43.79
32.569 , 62.9 , 43.79
32.578 , 62.94 , 43.74
32.58 , 62.9 , 43.72
32.581 , 62.83 , 43.72
32.583 , 62.87 , 43.67
32.585 , 62.87 , 43.72
32.587 , 62.87 , 43.67
32.589 , 62.83 , 43.67
32.591 , 62.87 , 43.67
32.593 , 62.83 , 43.72
32.595 , 62.83 , 43.67
32.596 , 62.83 , 43.72
32.598 , 62.81 , 43.67
32.6 , 62.81 , 43.65
32.602 , 62.78 , 43.67
32.604 , 62.78 , 43.67
32.606 , 62.78 , 43.65
32.608 , 62.78 , 43.65
32.61 , 62.78 , 43.63
32.611 , 62.78 , 43.63
32.613 , 62.74 , 43.63
32.615 , 62.74 , 43.63
32.617 , 62.74 , 43.63
32.619 , 62.74 , 43.63
32.621 , 62.71 , 43.63
32.623 , 62.71 , 43.58
32.624 , 62.71 , 43.58
32.626 , 62.74 , 43.63
32.628 , 62.65 , 43.63
32.63 , 62.62 , 43.58
32.632 , 62.65 , 43.58
32.634 , 62.65 , 43.58
32.636 , 62.65 , 43.51
32.637 , 62.65 , 43.51
32.639 , 62.62 , 43.58
32.641 , 62.62 , 43.56
32.643 , 62.65 , 43.56
32.645 , 62.62 , 43.56
32.647 , 62.6 , 43.51
32.649 , 62.6 , 43.58
32.65 , 62.6 , 43.51
32.652 , 62.6 , 43.49
32.654 , 62.62 , 43.56
32.656 , 62.55 , 43.49
32.658 , 62.53 , 43.49
32.66 , 62.55 , 43.44
32.662 , 62.53 , 43.44
32.664 , 62.53 , 43.51
32.666 , 62.53 , 43.44
32.667 , 62.49 , 43.44
32.669 , 62.49 , 43.49
32.671 , 62.49 , 43.44
32.673 , 62.49 , 43.49
32.675 , 62.42 , 43.42
32.677 , 62.42 , 43.42
32.679 , 62.37 , 43.42
32.681 , 62.39 , 43.44
32.683 , 62.37 , 43.42
32.685 , 62.49 , 43.42
32.686 , 62.53 , 43.42
32.688 , 62.49 , 43.42
32.69 , 62.46 , 43.4
32.692 , 62.42 , 43.42
32.694 , 62.3 , 43.4
32.696 , 62.26 , 43.4
32.698 , 62.23 , 43.35
32.7 , 62.21 , 43.4
32.701 , 62.23 , 43.35
32.703 , 62.23 , 43.35
32.705 , 62.23 , 43.35
32.707 , 62.26 , 43.35
32.709 , 62.26 , 43.28
32.711 , 62.26 , 43.35
32.713 , 62.23 , 43.33
32.715 , 62.23 , 43.35
32.716 , 62.21 , 43.28
32.718 , 62.21 , 43.33
32.72 , 62.17 , 43.28
32.722 , 62.14 , 43.33
32.724 , 62.14 , 43.28
32.726 , 62.14 , 43.26
32.728 , 62.1 , 43.28
32.73 , 62.1 , 43.28
32.732 , 62.1 , 43.28
32.734 , 62.1 , 43.26
32.735 , 62.1 , 43.21
32.737 , 62.07 , 43.26
32.739 , 62.14 , 43.21
32.741 , 62.1 , 43.26
32.743 , 62.05 , 43.19
32.745 , 62.05 , 43.21
32.747 , 61.98 , 43.19
32.749 , 62.01 , 43.21
32.751 , 61.98 , 43.19
32.753 , 61.94 , 43.21
32.755 , 61.98 , 43.19
32.757 , 62.01 , 43.19
32.759 , 61.98 , 43.17
32.76 , 61.94 , 43.21
32.762 , 61.94 , 43.12
32.764 , 61.98 , 43.17
32.766 , 61.94 , 43.19
32.768 , 61.94 , 43.19
32.77 , 61.91 , 43.17
