t, Cuff Pressure, Target Pressure
12.525 , 113.02 , 150
12.526 , 113.02 , 150
12.527 , 113.02 , 150
12.528 , 113.02 , 150
12.529 , 113.02 , 150
12.529 , 113.02 , 150
12.53 , 113.02 , 150
12.531 , 113.02 , 150
12.532 , 112.98 , 150
12.533 , 113.02 , 150
12.534 , 112.98 , 150
12.534 , 113.05 , 150
12.535 , 113.02 , 150
12.536 , 113.05 , 150
12.537 , 113.05 , 150
12.538 , 113.02 , 150
12.539 , 113.02 , 150
12.539 , 113.02 , 150
12.54 , 113.02 , 150
12.541 , 112.98 , 150
12.542 , 113.02 , 150
12.543 , 113.02 , 150
12.544 , 112.95 , 150
12.545 , 112.98 , 150
12.545 , 112.95 , 150
12.546 , 112.95 , 150
12.547 , 112.98 , 150
12.548 , 112.95 , 150
12.549 , 112.95 , 150
12.55 , 112.95 , 150
12.551 , 112.95 , 150
12.551 , 112.95 , 150
12.552 , 112.91 , 150
12.553 , 112.95 , 150
12.554 , 112.95 , 150
12.555 , 112.95 , 150
12.556 , 112.95 , 150
12.557 , 112.98 , 150
12.557 , 112.98 , 150
12.558 , 112.95 , 150
12.559 , 112.95 , 150
12.56 , 112.95 , 150
12.561 , 112.98 , 150
12.562 , 112.98 , 150
12.562 , 112.95 , 150
12.563 , 112.91 , 150
12.564 , 112.91 , 150
12.565 , 112.89 , 150
12.566 , 112.95 , 150
12.567 , 112.89 , 150
12.568 , 112.84 , 150
12.568 , 112.82 , 150
12.569 , 112.82 , 150
12.57 , 112.84 , 150
12.571 , 112.82 , 150
12.572 , 112.82 , 150
12.573 , 112.82 , 150
12.574 , 112.84 , 150
12.575 , 112.82 , 150
12.575 , 112.82 , 150
12.576 , 112.84 , 150
12.577 , 112.82 , 150
12.578 , 112.84 , 150
12.579 , 112.82 , 150
12.58 , 112.84 , 150
12.581 , 112.82 , 150
12.581 , 112.84 , 150
12.582 , 112.84 , 150
12.583 , 112.82 , 150
12.584 , 112.82 , 150
12.585 , 112.82 , 150
12.586 , 112.84 , 150
12.587 , 112.82 , 150
12.587 , 112.84 , 150
12.588 , 112.84 , 150
12.589 , 112.79 , 150
12.59 , 112.79 , 150
12.591 , 112.79 , 150
12.592 , 112.75 , 150
12.593 , 112.79 , 150
12.593 , 112.75 , 150
12.594 , 112.75 , 150
12.595 , 112.75 , 150
12.596 , 112.73 , 150
12.597 , 112.75 , 150
12.598 , 112.73 , 150
12.598 , 112.75 , 150
12.599 , 112.73 , 150
12.6 , 112.73 , 150
12.601 , 112.75 , 150
12.602 , 112.75 , 150
12.603 , 112.79 , 150
12.603 , 112.75 , 150
12.604 , 112.75 , 150
12.605 , 112.75 , 150
12.606 , 112.79 , 150
12.607 , 112.79 , 150
12.607 , 112.73 , 150
12.608 , 112.79 , 150
12.609 , 112.73 , 150
12.61 , 112.73 , 150
12.611 , 112.75 , 150
12.612 , 112.68 , 150
12.612 , 112.68 , 150
12.613 , 112.68 , 150
12.614 , 112.68 , 150
12.615 , 112.66 , 150
12.616 , 112.66 , 150
12.616 , 112.68 , 150
12.617 , 112.66 , 150
12.618 , 112.61 , 150
12.619 , 112.66 , 150
12.62 , 112.68 , 150
12.621 , 112.61 , 150
12.621 , 112.66 , 150
12.622 , 112.61 , 150
12.623 , 112.66 , 150
12.624 , 112.66 , 150
12.625 , 112.68 , 150
12.625 , 112.68 , 150
12.626 , 112.68 , 150
12.627 , 112.68 , 150
12.628 , 112.73 , 150
12.629 , 112.68 , 150
12.63 , 112.68 , 150
12.63 , 112.68 , 150
12.631 , 112.66 , 150
12.632 , 112.66 , 150
12.633 , 112.66 , 150
12.634 , 112.66 , 150
12.634 , 112.59 , 150
12.635 , 112.61 , 150
12.636 , 112.57 , 150
12.637 , 112.59 , 150
12.638 , 112.59 , 150
12.639 , 112.57 , 150
12.64 , 112.57 , 150
12.64 , 112.57 , 150
12.641 , 112.57 , 150
12.642 , 112.57 , 150
12.643 , 112.52 , 150
12.644 , 112.52 , 150
12.645 , 112.52 , 150
12.646 , 112.57 , 150
12.646 , 112.57 , 150
12.647 , 112.57 , 150
12.648 , 112.59 , 150
12.649 , 112.61 , 150
12.65 , 112.66 , 150
12.651 , 112.57 , 150
12.652 , 112.59 , 150
12.652 , 112.57 , 150
12.653 , 112.57 , 150
12.654 , 112.57 , 150
12.655 , 112.57 , 150
12.656 , 112.59 , 150
12.657 , 112.59 , 150
12.658 , 112.52 , 150
12.659 , 112.5 , 150
12.659 , 112.5 , 150
12.66 , 112.5 , 150
12.661 , 112.5 , 150
12.662 , 112.45 , 150
12.663 , 112.5 , 150
12.663 , 112.45 , 150
12.664 , 112.45 , 150
12.665 , 112.5 , 150
12.666 , 112.43 , 150
12.667 , 112.5 , 150
12.668 , 112.5 , 150
12.669 , 112.45 , 150
12.669 , 112.5 , 150
12.67 , 112.5 , 150
12.671 , 112.52 , 150
12.672 , 112.5 , 150
12.673 , 112.52 , 150
12.674 , 112.5 , 150
12.674 , 112.52 , 150
12.675 , 112.5 , 150
12.676 , 112.5 , 150
12.677 , 112.5 , 150
12.678 , 112.5 , 150
12.678 , 112.45 , 150
12.679 , 112.45 , 150
12.68 , 112.45 , 150
12.681 , 112.43 , 150
12.682 , 112.43 , 150
12.683 , 112.43 , 150
12.683 , 112.38 , 150
12.684 , 112.43 , 150
12.685 , 112.43 , 150
12.686 , 112.38 , 150
12.687 , 112.38 , 150
12.688 , 112.38 , 150
12.689 , 112.38 , 150
12.69 , 112.38 , 150
12.69 , 112.38 , 150
12.691 , 112.43 , 150
12.692 , 112.38 , 150
12.693 , 112.43 , 150
12.694 , 112.45 , 150
12.695 , 112.45 , 150
12.696 , 112.43 , 150
12.696 , 112.43 , 150
12.697 , 112.43 , 150
12.698 , 112.43 , 150
12.699 , 112.38 , 150
12.7 , 112.38 , 150
12.701 , 112.43 , 150
12.701 , 112.38 , 150
12.702 , 112.38 , 150
12.703 , 112.36 , 150
12.704 , 112.36 , 150
12.705 , 112.36 , 150
12.706 , 112.36 , 150
12.706 , 112.34 , 150
12.707 , 112.34 , 150
12.708 , 112.29 , 150
12.709 , 112.29 , 150
12.71 , 112.34 , 150
12.711 , 112.29 , 150
12.711 , 112.34 , 150
12.712 , 112.34 , 150
12.713 , 112.34 , 150
12.714 , 112.29 , 150
12.715 , 112.29 , 150
12.716 , 112.34 , 150
12.716 , 112.36 , 150
12.717 , 112.34 , 150
12.718 , 112.36 , 150
12.719 , 112.34 , 150
12.72 , 112.34 , 150
12.721 , 112.36 , 150
12.721 , 112.29 , 150
12.722 , 112.34 , 150
12.723 , 112.34 , 150
12.724 , 112.34 , 150
12.725 , 112.29 , 150
12.726 , 112.34 , 150
12.727 , 112.27 , 150
12.727 , 112.27 , 150
12.728 , 112.27 , 150
12.729 , 112.22 , 150
12.73 , 112.22 , 150
12.731 , 112.29 , 150
12.732 , 112.22 , 150
12.732 , 112.22 , 150
12.733 , 112.22 , 150
12.734 , 112.22 , 150
12.735 , 112.22 , 150
12.736 , 112.22 , 150
12.736 , 112.22 , 150
12.737 , 112.22 , 150
12.738 , 112.22 , 150
12.739 , 112.22 , 150
12.74 , 112.22 , 150
12.74 , 112.29 , 150
12.741 , 112.27 , 150
12.742 , 112.27 , 150
12.743 , 112.27 , 150
12.744 , 112.22 , 150
12.745 , 112.27 , 150
12.746 , 112.22 , 150
12.746 , 112.22 , 150
12.747 , 112.2 , 150
12.748 , 112.2 , 150
12.749 , 112.2 , 150
12.75 , 112.2 , 150
12.751 , 112.15 , 150
12.751 , 112.22 , 150
12.752 , 112.15 , 150
12.753 , 112.15 , 150
12.754 , 112.2 , 150
12.755 , 112.13 , 150
12.756 , 112.15 , 150
12.756 , 112.15 , 150
12.757 , 112.13 , 150
12.758 , 112.13 , 150
12.759 , 112.15 , 150
12.76 , 112.15 , 150
12.761 , 112.15 , 150
12.761 , 112.15 , 150
12.762 , 112.2 , 150
12.763 , 112.2 , 150
12.764 , 112.15 , 150
12.765 , 112.2 , 150
12.766 , 112.15 , 150
12.767 , 112.15 , 150
12.767 , 112.15 , 150
12.768 , 112.15 , 150
12.769 , 112.13 , 150
12.77 , 112.15 , 150
12.771 , 112.15 , 150
12.771 , 112.15 , 150
12.772 , 112.13 , 150
12.773 , 112.13 , 150
12.774 , 112.13 , 150
12.775 , 112.09 , 150
12.776 , 112.15 , 150
12.777 , 112.13 , 150
12.777 , 112.15 , 150
12.778 , 112.13 , 150
12.779 , 112.13 , 150
12.78 , 112.13 , 150
12.781 , 112.13 , 150
12.782 , 112.13 , 150
12.782 , 112.13 , 150
12.783 , 112.15 , 150
12.784 , 112.15 , 150
12.785 , 112.15 , 150
12.786 , 112.2 , 150
12.787 , 112.2 , 150
12.788 , 112.15 , 150
12.788 , 112.15 , 150
12.789 , 112.15 , 150
12.79 , 112.15 , 150
12.791 , 112.15 , 150
12.792 , 112.13 , 150
12.793 , 112.15 , 150
12.793 , 112.15 , 150
12.794 , 112.13 , 150
12.795 , 112.06 , 150
12.796 , 112.09 , 150
12.797 , 112.04 , 150
12.798 , 111.99 , 150
12.798 , 112.04 , 150
12.799 , 112.04 , 150
12.8 , 112.06 , 150
12.801 , 112.06 , 150
12.802 , 112.13 , 150
12.803 , 112.2 , 150
12.803 , 112.15 , 150
12.804 , 112.2 , 150
12.805 , 112.2 , 150
12.806 , 112.22 , 150
12.807 , 112.22 , 150
12.808 , 112.27 , 150
12.809 , 112.29 , 150
12.809 , 112.34 , 150
12.81 , 112.29 , 150
12.811 , 112.29 , 150
12.812 , 112.27 , 150
12.813 , 112.29 , 150
12.813 , 112.2 , 150
12.814 , 112.22 , 150
12.815 , 112.2 , 150
12.816 , 112.2 , 150
12.817 , 112.15 , 150
12.818 , 112.15 , 150
12.819 , 112.15 , 150
12.819 , 112.15 , 150
12.82 , 112.09 , 150
12.821 , 112.15 , 150
12.822 , 112.13 , 150
12.823 , 112.09 , 150
12.824 , 112.13 , 150
12.824 , 112.13 , 150
12.825 , 112.13 , 150
12.826 , 112.15 , 150
12.827 , 112.15 , 150
12.828 , 112.15 , 150
12.829 , 112.2 , 150
12.829 , 112.15 , 150
12.83 , 112.2 , 150
12.831 , 112.2 , 150
12.832 , 112.15 , 150
12.833 , 112.2 , 150
12.834 , 112.22 , 150
12.834 , 112.2 , 150
12.835 , 112.2 , 150
12.836 , 112.22 , 150
12.837 , 112.2 , 150
12.838 , 112.15 , 150
12.839 , 112.15 , 150
12.84 , 112.15 , 150
12.84 , 112.15 , 150
12.841 , 112.2 , 150
12.842 , 112.15 , 150
12.843 , 112.15 , 150
12.844 , 112.15 , 150
12.844 , 112.2 , 150
12.845 , 112.15 , 150
12.846 , 112.15 , 150
12.847 , 112.2 , 150
12.848 , 112.2 , 150
12.849 , 112.2 , 150
12.85 , 112.2 , 150
12.85 , 112.2 , 150
12.851 , 112.2 , 150
12.852 , 112.22 , 150
12.853 , 112.2 , 150
12.854 , 112.22 , 150
12.855 , 112.22 , 150
12.855 , 112.27 , 150
12.856 , 112.27 , 150
12.857 , 112.22 , 150
12.858 , 112.22 , 150
12.859 , 112.2 , 150
12.86 , 112.22 , 150
12.861 , 112.22 , 150
12.861 , 112.2 , 150
12.862 , 112.2 , 150
12.863 , 112.2 , 150
12.864 , 112.22 , 150
12.865 , 112.27 , 150
12.866 , 112.34 , 150
12.866 , 112.38 , 150
12.867 , 112.45 , 150
12.868 , 112.52 , 150
12.869 , 112.59 , 150
12.87 , 112.79 , 150
12.871 , 112.91 , 150
12.872 , 113.07 , 150
12.872 , 113.14 , 150
12.873 , 113.21 , 150
12.874 , 113.18 , 150
12.875 , 113.14 , 150
12.876 , 113.18 , 150
12.877 , 113.14 , 150
12.878 , 113.18 , 150
12.878 , 113.14 , 150
12.879 , 113.02 , 150
12.88 , 112.95 , 150
12.881 , 112.91 , 150
12.882 , 112.91 , 150
12.883 , 112.84 , 150
12.883 , 112.82 , 150
12.884 , 112.84 , 150
12.885 , 112.84 , 150
12.886 , 112.89 , 150
12.887 , 112.91 , 150
12.888 , 112.95 , 150
12.889 , 112.95 , 150
12.89 , 112.98 , 150
12.89 , 113.07 , 150
12.891 , 113.12 , 150
12.892 , 113.14 , 150
12.893 , 113.18 , 150
12.894 , 113.25 , 150
12.895 , 113.28 , 150
12.895 , 113.3 , 150
12.896 , 113.37 , 150
12.897 , 113.41 , 150
12.898 , 113.48 , 150
12.899 , 113.53 , 150
12.9 , 113.6 , 150
12.901 , 113.71 , 150
12.901 , 113.76 , 150
12.902 , 113.8 , 150
12.903 , 113.82 , 150
12.904 , 113.87 , 150
12.905 , 113.94 , 150
12.906 , 113.96 , 150
12.906 , 113.96 , 150
12.907 , 113.98 , 150
12.908 , 113.96 , 150
12.909 , 113.98 , 150
12.91 , 113.98 , 150
12.911 , 114.03 , 150
12.911 , 113.98 , 150
12.912 , 114.03 , 150
12.913 , 114.05 , 150
12.914 , 114.03 , 150
12.915 , 114.05 , 150
12.916 , 114.05 , 150
12.917 , 114.1 , 150
12.917 , 114.05 , 150
12.918 , 114.1 , 150
12.919 , 114.17 , 150
12.92 , 114.24 , 150
12.921 , 114.26 , 150
12.922 , 114.26 , 150
12.922 , 114.28 , 150
12.923 , 114.33 , 150
12.924 , 114.33 , 150
12.925 , 114.4 , 150
12.926 , 114.4 , 150
12.927 , 114.4 , 150
12.927 , 114.47 , 150
12.928 , 114.47 , 150
12.929 , 114.47 , 150
12.93 , 114.49 , 150
12.931 , 114.49 , 150
12.932 , 114.51 , 150
12.932 , 114.56 , 150
12.933 , 114.56 , 150
12.934 , 114.63 , 150
12.935 , 114.63 , 150
12.936 , 114.63 , 150
12.937 , 114.65 , 150
12.938 , 114.63 , 150
12.938 , 114.72 , 150
12.939 , 114.74 , 150
12.94 , 114.76 , 150
12.941 , 114.81 , 150
12.942 , 114.81 , 150
12.943 , 114.83 , 150
12.944 , 114.83 , 150
12.944 , 114.83 , 150
12.945 , 114.88 , 150
12.946 , 114.81 , 150
12.947 , 114.65 , 150
12.948 , 114.49 , 150
12.949 , 114.24 , 150
12.95 , 113.96 , 150
12.95 , 113.82 , 150
12.951 , 113.71 , 150
12.952 , 113.57 , 150
12.953 , 113.48 , 150
12.954 , 113.41 , 150
12.955 , 113.34 , 150
12.956 , 113.28 , 150
12.956 , 113.3 , 150
12.957 , 113.3 , 150
12.958 , 113.37 , 150
12.959 , 113.41 , 150
12.96 , 113.5 , 150
12.961 , 113.6 , 150
12.961 , 113.73 , 150
12.962 , 113.82 , 150
12.963 , 113.89 , 150
12.964 , 113.96 , 150
12.965 , 114.03 , 150
12.966 , 114.1 , 150
12.967 , 114.12 , 150
12.967 , 114.12 , 150
12.968 , 114.17 , 150
12.969 , 114.12 , 150
12.97 , 114.1 , 150
12.971 , 114.03 , 150
12.972 , 114.03 , 150
12.972 , 113.98 , 150
12.973 , 113.94 , 150
12.974 , 113.89 , 150
12.975 , 113.87 , 150
12.976 , 113.82 , 150
12.977 , 113.82 , 150
12.978 , 113.8 , 150
12.979 , 113.76 , 150
12.979 , 113.8 , 150
12.98 , 113.8 , 150
12.981 , 113.8 , 150
12.982 , 113.82 , 150
12.983 , 113.82 , 150
12.984 , 113.82 , 150
12.984 , 113.87 , 150
12.985 , 113.87 , 150
12.986 , 113.89 , 150
12.987 , 113.94 , 150
12.988 , 113.89 , 150
12.989 , 113.89 , 150
12.99 , 113.94 , 150
12.99 , 113.89 , 150
12.991 , 113.87 , 150
12.992 , 113.89 , 150
12.993 , 113.87 , 150
12.994 , 113.87 , 150
12.995 , 113.87 , 150
12.996 , 113.82 , 150
12.996 , 113.82 , 150
12.997 , 113.82 , 150
12.998 , 113.82 , 150
12.999 , 113.8 , 150
13.0 , 113.87 , 150
13.001 , 113.82 , 150
13.002 , 113.82 , 150
13.002 , 113.82 , 150
13.003 , 113.87 , 150
13.004 , 113.82 , 150
13.005 , 113.89 , 150
13.006 , 113.82 , 150
13.007 , 113.89 , 150
13.008 , 113.87 , 150
13.008 , 113.87 , 150
13.009 , 113.87 , 150
13.01 , 113.87 , 150
13.011 , 113.87 , 150
13.012 , 113.87 , 150
13.012 , 113.87 , 150
13.013 , 113.87 , 150
13.014 , 113.82 , 150
13.015 , 113.82 , 150
13.016 , 113.87 , 150
13.017 , 113.82 , 150
13.017 , 113.87 , 150
13.018 , 113.87 , 150
13.019 , 113.87 , 150
13.02 , 113.82 , 150
13.021 , 113.82 , 150
13.022 , 113.87 , 150
13.022 , 113.82 , 150
13.023 , 113.87 , 150
13.024 , 113.82 , 150
13.025 , 113.8 , 150
13.034 , 113.87 , 150
13.034 , 113.82 , 150
13.035 , 113.82 , 150
13.036 , 113.82 , 150
13.037 , 113.8 , 150
13.038 , 113.87 , 150
13.039 , 113.82 , 150
13.04 , 113.8 , 150
13.04 , 113.87 , 150
13.041 , 113.82 , 150
13.042 , 113.87 , 150
13.043 , 113.87 , 150
13.044 , 113.87 , 150
13.045 , 113.87 , 150
13.045 , 113.82 , 150
13.046 , 113.82 , 150
13.047 , 113.82 , 150
13.048 , 113.82 , 150
13.049 , 113.87 , 150
13.05 , 113.82 , 150
13.05 , 113.87 , 150
13.051 , 113.82 , 150
13.052 , 113.82 , 150
13.053 , 113.8 , 150
13.054 , 113.82 , 150
13.055 , 113.82 , 150
13.055 , 113.87 , 150
13.056 , 113.82 , 150
13.057 , 113.87 , 150
13.058 , 113.82 , 150
13.059 , 113.82 , 150
13.06 , 113.8 , 150
13.06 , 113.87 , 150
13.061 , 113.82 , 150
13.062 , 113.82 , 150
13.063 , 113.87 , 150
13.064 , 113.82 , 150
13.065 , 113.82 , 150
13.066 , 113.82 , 150
13.066 , 113.82 , 150
13.067 , 113.8 , 150
13.068 , 113.82 , 150
13.069 , 113.82 , 150
13.07 , 113.82 , 150
13.071 , 113.82 , 150
13.072 , 113.82 , 150
13.072 , 113.8 , 150
13.073 , 113.82 , 150
13.074 , 113.76 , 150
13.075 , 113.73 , 150
13.076 , 113.76 , 150
13.077 , 113.73 , 150
13.077 , 113.73 , 150
13.078 , 113.73 , 150
13.079 , 113.73 , 150
13.08 , 113.73 , 150
13.081 , 113.76 , 150
13.082 , 113.76 , 150
13.082 , 113.82 , 150
13.083 , 113.89 , 150
13.084 , 113.94 , 150
13.085 , 113.89 , 150
13.086 , 113.94 , 150
13.087 , 113.8 , 150
13.087 , 113.8 , 150
13.088 , 113.8 , 150
13.089 , 113.8 , 150
13.09 , 113.73 , 150
13.091 , 113.71 , 150
13.092 , 113.71 , 150
13.092 , 113.66 , 150
13.093 , 113.6 , 150
13.094 , 113.57 , 150
13.095 , 113.53 , 150
13.096 , 113.57 , 150
13.097 , 113.53 , 150
13.098 , 113.53 , 150
13.098 , 113.53 , 150
13.099 , 113.53 , 150
13.1 , 113.53 , 150
13.101 , 113.57 , 150
13.102 , 113.57 , 150
13.103 , 113.57 , 150
13.104 , 113.6 , 150
13.104 , 113.64 , 150
13.105 , 113.66 , 150
13.106 , 113.66 , 150
13.107 , 113.64 , 150
13.108 , 113.66 , 150
13.109 , 113.66 , 150
13.109 , 113.66 , 150
13.11 , 113.66 , 150
13.111 , 113.64 , 150
13.112 , 113.66 , 150
13.113 , 113.6 , 150
13.114 , 113.64 , 150
13.114 , 113.6 , 150
13.115 , 113.6 , 150
13.116 , 113.57 , 150
13.117 , 113.57 , 150
13.118 , 113.57 , 150
13.119 , 113.53 , 150
13.119 , 113.57 , 150
13.12 , 113.53 , 150
13.121 , 113.57 , 150
13.122 , 113.5 , 150
13.123 , 113.53 , 150
13.124 , 113.53 , 150
13.124 , 113.5 , 150
13.125 , 113.5 , 150
13.126 , 113.53 , 150
13.127 , 113.5 , 150
13.128 , 113.53 , 150
13.129 , 113.53 , 150
13.13 , 113.53 , 150
13.13 , 113.53 , 150
13.131 , 113.5 , 150
13.132 , 113.5 , 150
13.133 , 113.53 , 150
13.134 , 113.5 , 150
13.134 , 113.5 , 150
13.135 , 113.48 , 150
13.136 , 113.5 , 150
13.137 , 113.5 , 150
13.138 , 113.48 , 150
13.139 , 113.44 , 150
13.139 , 113.44 , 150
13.14 , 113.44 , 150
13.141 , 113.41 , 150
13.142 , 113.37 , 150
13.143 , 113.37 , 150
13.143 , 113.44 , 150
13.144 , 113.44 , 150
13.145 , 113.48 , 150
13.146 , 113.41 , 150
13.147 , 113.41 , 150
13.148 , 113.41 , 150
13.148 , 113.37 , 150
13.149 , 113.37 , 150
13.15 , 113.37 , 150
13.151 , 113.34 , 150
13.152 , 113.37 , 150
13.153 , 113.34 , 150
13.153 , 113.34 , 150
13.154 , 113.34 , 150
13.155 , 113.3 , 150
13.156 , 113.34 , 150
13.157 , 113.3 , 150
13.158 , 113.3 , 150
13.158 , 113.34 , 150
13.159 , 113.34 , 150
13.16 , 113.34 , 150
13.161 , 113.34 , 150
13.162 , 113.34 , 150
13.163 , 113.34 , 150
13.164 , 113.37 , 150
13.164 , 113.3 , 150
13.165 , 113.3 , 150
13.166 , 113.3 , 150
13.167 , 113.28 , 150
13.168 , 113.3 , 150
13.169 , 113.28 , 150
13.169 , 113.28 , 150
13.17 , 113.28 , 150
13.171 , 113.25 , 150
13.172 , 113.25 , 150
13.173 , 113.25 , 150
13.174 , 113.25 , 150
13.174 , 113.25 , 150
13.175 , 113.25 , 150
13.176 , 113.25 , 150
13.177 , 113.21 , 150
13.178 , 113.25 , 150
13.179 , 113.25 , 150
13.179 , 113.25 , 150
13.18 , 113.21 , 150
13.181 , 113.21 , 150
13.182 , 113.21 , 150
13.183 , 113.21 , 150
13.184 , 113.21 , 150
13.184 , 113.21 , 150
13.185 , 113.21 , 150
13.186 , 113.14 , 150
13.187 , 113.18 , 150
13.188 , 113.18 , 150
13.189 , 113.14 , 150
13.189 , 113.12 , 150
13.19 , 113.18 , 150
13.191 , 113.21 , 150
13.192 , 113.21 , 150
13.193 , 113.21 , 150
13.194 , 113.25 , 150
13.194 , 113.28 , 150
13.195 , 113.25 , 150
13.196 , 113.25 , 150
13.197 , 113.28 , 150
13.198 , 113.28 , 150
13.199 , 113.25 , 150
13.2 , 113.25 , 150
13.2 , 113.28 , 150
13.201 , 113.25 , 150
13.202 , 113.28 , 150
13.203 , 113.28 , 150
13.204 , 113.25 , 150
13.205 , 113.18 , 150
13.205 , 113.21 , 150
13.206 , 113.21 , 150
13.207 , 113.14 , 150
13.208 , 113.14 , 150
13.209 , 113.14 , 150
13.21 , 113.14 , 150
13.21 , 113.14 , 150
13.211 , 113.14 , 150
13.212 , 113.14 , 150
13.213 , 113.14 , 150
13.214 , 113.12 , 150
13.215 , 113.14 , 150
13.215 , 113.21 , 150
13.216 , 113.14 , 150
13.217 , 113.14 , 150
13.218 , 113.18 , 150
13.219 , 113.14 , 150
13.22 , 113.18 , 150
13.22 , 113.14 , 150
13.221 , 113.14 , 150
13.222 , 113.18 , 150
13.223 , 113.14 , 150
13.224 , 113.14 , 150
13.225 , 113.12 , 150
13.225 , 113.12 , 150
13.226 , 113.14 , 150
13.227 , 113.12 , 150
13.228 , 113.07 , 150
13.229 , 113.07 , 150
13.23 , 113.07 , 150
13.23 , 113.07 , 150
13.231 , 113.05 , 150
13.232 , 113.07 , 150
13.233 , 113.05 , 150
13.234 , 113.07 , 150
13.235 , 113.07 , 150
13.235 , 113.05 , 150
13.236 , 113.07 , 150
13.237 , 113.05 , 150
13.238 , 113.12 , 150
13.239 , 113.07 , 150
13.24 , 113.07 , 150
13.24 , 113.12 , 150
13.241 , 113.14 , 150
13.242 , 113.07 , 150
13.243 , 113.07 , 150
13.244 , 113.07 , 150
13.245 , 113.07 , 150
13.246 , 113.05 , 150
13.246 , 113.07 , 150
13.247 , 113.07 , 150
13.248 , 113.02 , 150
13.249 , 113.05 , 150
13.25 , 113.02 , 150
13.251 , 113.02 , 150
13.251 , 113.02 , 150
13.252 , 113.02 , 150
13.253 , 113.02 , 150
13.254 , 112.98 , 150
13.255 , 113.02 , 150
13.256 , 113.02 , 150
13.256 , 112.98 , 150
13.257 , 112.98 , 150
13.258 , 113.02 , 150
13.259 , 113.02 , 150
13.26 , 112.98 , 150
13.261 , 113.02 , 150
13.261 , 113.05 , 150
13.262 , 113.05 , 150
13.263 , 113.02 , 150
13.264 , 113.02 , 150
13.265 , 113.02 , 150
13.266 , 113.02 , 150
13.267 , 113.02 , 150
13.267 , 112.98 , 150
13.268 , 112.98 , 150
13.269 , 112.98 , 150
13.27 , 112.95 , 150
13.271 , 112.95 , 150
13.272 , 112.95 , 150
13.272 , 112.95 , 150
13.273 , 112.95 , 150
13.274 , 112.95 , 150
13.275 , 112.95 , 150
13.276 , 112.95 , 150
13.277 , 112.91 , 150
13.278 , 112.91 , 150
13.278 , 112.91 , 150
13.279 , 112.91 , 150
13.28 , 112.89 , 150
13.281 , 112.91 , 150
13.282 , 112.91 , 150
13.283 , 112.91 , 150
13.283 , 112.95 , 150
13.284 , 112.95 , 150
13.285 , 112.91 , 150
13.286 , 112.91 , 150
13.287 , 112.91 , 150
13.288 , 112.95 , 150
13.288 , 112.91 , 150
13.289 , 112.91 , 150
13.29 , 112.91 , 150
13.291 , 112.89 , 150
13.292 , 112.89 , 150
13.293 , 112.91 , 150
13.294 , 112.89 , 150
13.294 , 112.89 , 150
13.295 , 112.89 , 150
13.296 , 112.84 , 150
13.297 , 112.82 , 150
13.298 , 112.89 , 150
13.299 , 112.82 , 150
13.3 , 112.82 , 150
13.301 , 112.82 , 150
13.301 , 112.82 , 150
13.302 , 112.84 , 150
13.303 , 112.82 , 150
13.304 , 112.82 , 150
13.305 , 112.82 , 150
13.306 , 112.84 , 150
13.307 , 112.84 , 150
13.307 , 112.84 , 150
13.308 , 112.84 , 150
13.309 , 112.89 , 150
13.31 , 112.89 , 150
13.311 , 112.84 , 150
13.312 , 112.84 , 150
13.312 , 112.84 , 150
13.313 , 112.82 , 150
13.314 , 112.82 , 150
13.315 , 112.79 , 150
13.316 , 112.79 , 150
13.317 , 112.79 , 150
13.317 , 112.79 , 150
13.318 , 112.75 , 150
13.319 , 112.79 , 150
13.32 , 112.75 , 150
13.321 , 112.75 , 150
13.322 , 112.75 , 150
13.322 , 112.75 , 150
13.323 , 112.75 , 150
13.324 , 112.75 , 150
13.325 , 112.75 , 150
13.326 , 112.75 , 150
13.326 , 112.73 , 150
13.327 , 112.75 , 150
13.328 , 112.75 , 150
13.329 , 112.75 , 150
13.33 , 112.75 , 150
13.331 , 112.79 , 150
13.331 , 112.75 , 150
13.332 , 112.79 , 150
13.333 , 112.75 , 150
13.334 , 112.79 , 150
13.335 , 112.75 , 150
13.335 , 112.75 , 150
13.336 , 112.75 , 150
13.337 , 112.75 , 150
13.338 , 112.68 , 150
13.339 , 112.75 , 150
13.34 , 112.75 , 150
13.34 , 112.68 , 150
13.341 , 112.68 , 150
13.342 , 112.68 , 150
13.343 , 112.73 , 150
13.344 , 112.68 , 150
13.344 , 112.68 , 150
13.345 , 112.66 , 150
13.346 , 112.66 , 150
13.347 , 112.66 , 150
13.348 , 112.68 , 150
13.349 , 112.66 , 150
13.349 , 112.68 , 150
13.35 , 112.66 , 150
13.351 , 112.66 , 150
13.352 , 112.68 , 150
13.353 , 112.68 , 150
13.353 , 112.73 , 150
13.354 , 112.68 , 150
13.355 , 112.68 , 150
13.356 , 112.68 , 150
13.357 , 112.68 , 150
13.358 , 112.68 , 150
13.359 , 112.73 , 150
13.359 , 112.73 , 150
13.36 , 112.66 , 150
13.361 , 112.66 , 150
13.362 , 112.61 , 150
13.363 , 112.59 , 150
13.363 , 112.66 , 150
13.364 , 112.66 , 150
13.365 , 112.61 , 150
13.366 , 112.57 , 150
13.367 , 112.59 , 150
13.368 , 112.59 , 150
13.368 , 112.59 , 150
13.369 , 112.59 , 150
13.37 , 112.57 , 150
13.371 , 112.57 , 150
