t, Cuff Pressure, Target Pressure
13.213 , 148.66 , 150
13.214 , 148.64 , 150
13.215 , 148.66 , 150
13.215 , 148.64 , 150
13.216 , 148.66 , 150
13.217 , 148.59 , 150
13.218 , 148.66 , 150
13.219 , 148.66 , 150
13.22 , 148.66 , 150
13.22 , 148.64 , 150
13.221 , 148.66 , 150
13.222 , 148.66 , 150
13.223 , 148.66 , 150
13.224 , 148.64 , 150
13.225 , 148.66 , 150
13.226 , 148.66 , 150
13.226 , 148.64 , 150
13.227 , 148.64 , 150
13.228 , 148.66 , 150
13.229 , 148.64 , 150
13.23 , 148.66 , 150
13.231 , 148.64 , 150
13.232 , 148.59 , 150
13.232 , 148.59 , 150
13.233 , 148.66 , 150
13.234 , 148.59 , 150
13.235 , 148.66 , 150
13.236 , 148.66 , 150
13.237 , 148.66 , 150
13.237 , 148.59 , 150
13.238 , 148.66 , 150
13.239 , 148.66 , 150
13.24 , 148.68 , 150
13.241 , 148.66 , 150
13.242 , 148.66 , 150
13.243 , 148.68 , 150
13.243 , 148.66 , 150
13.244 , 148.66 , 150
13.245 , 148.68 , 150
13.246 , 148.66 , 150
13.247 , 148.66 , 150
13.248 , 148.68 , 150
13.248 , 148.68 , 150
13.249 , 148.68 , 150
13.25 , 148.68 , 150
13.251 , 148.68 , 150
13.252 , 148.68 , 150
13.253 , 148.64 , 150
13.254 , 148.64 , 150
13.254 , 148.66 , 150
13.255 , 148.64 , 150
13.256 , 148.66 , 150
13.257 , 148.68 , 150
13.258 , 148.64 , 150
13.259 , 148.66 , 150
13.26 , 148.66 , 150
13.26 , 148.64 , 150
13.261 , 148.64 , 150
13.262 , 148.66 , 150
13.263 , 148.68 , 150
13.264 , 148.68 , 150
13.265 , 148.64 , 150
13.266 , 148.64 , 150
13.266 , 148.66 , 150
13.267 , 148.64 , 150
13.268 , 148.64 , 150
13.269 , 148.64 , 150
13.27 , 148.66 , 150
13.271 , 148.64 , 150
13.272 , 148.68 , 150
13.272 , 148.64 , 150
13.273 , 148.68 , 150
13.274 , 148.64 , 150
13.275 , 148.66 , 150
13.276 , 148.66 , 150
13.277 , 148.64 , 150
13.278 , 148.64 , 150
13.278 , 148.68 , 150
13.279 , 148.68 , 150
13.28 , 148.68 , 150
13.281 , 148.64 , 150
13.282 , 148.64 , 150
13.283 , 148.64 , 150
13.284 , 148.64 , 150
13.285 , 148.64 , 150
13.286 , 148.59 , 150
13.286 , 148.68 , 150
13.287 , 148.66 , 150
13.288 , 148.64 , 150
13.289 , 148.66 , 150
13.29 , 148.64 , 150
13.291 , 148.66 , 150
13.292 , 148.64 , 150
13.292 , 148.64 , 150
13.293 , 148.64 , 150
13.294 , 148.64 , 150
13.295 , 148.68 , 150
13.296 , 148.66 , 150
13.297 , 148.64 , 150
13.298 , 148.64 , 150
13.299 , 148.64 , 150
13.3 , 148.64 , 150
13.3 , 148.64 , 150
13.301 , 148.64 , 150
13.302 , 148.66 , 150
13.303 , 148.64 , 150
13.304 , 148.64 , 150
13.305 , 148.64 , 150
13.305 , 148.64 , 150
13.306 , 148.64 , 150
13.307 , 148.59 , 150
13.308 , 148.64 , 150
13.309 , 148.64 , 150
13.31 , 148.66 , 150
13.311 , 148.64 , 150
13.311 , 148.64 , 150
13.312 , 148.64 , 150
13.313 , 148.64 , 150
13.314 , 148.64 , 150
13.315 , 148.64 , 150
13.316 , 148.64 , 150
13.317 , 148.64 , 150
13.317 , 148.64 , 150
13.318 , 148.64 , 150
13.319 , 148.66 , 150
13.32 , 148.64 , 150
13.321 , 148.66 , 150
13.322 , 148.66 , 150
13.323 , 148.64 , 150
13.324 , 148.59 , 150
13.324 , 148.64 , 150
13.325 , 148.68 , 150
13.326 , 148.59 , 150
13.327 , 148.64 , 150
13.328 , 148.66 , 150
13.329 , 148.64 , 150
13.33 , 148.59 , 150
13.33 , 148.66 , 150
13.331 , 148.59 , 150
13.332 , 148.64 , 150
13.333 , 148.64 , 150
13.334 , 148.64 , 150
13.335 , 148.64 , 150
13.336 , 148.59 , 150
13.336 , 148.66 , 150
13.337 , 148.64 , 150
13.338 , 148.59 , 150
13.339 , 148.59 , 150
13.34 , 148.66 , 150
13.341 , 148.64 , 150
13.342 , 148.59 , 150
13.342 , 148.64 , 150
13.343 , 148.64 , 150
13.344 , 148.64 , 150
13.345 , 148.59 , 150
13.346 , 148.57 , 150
13.347 , 148.57 , 150
13.348 , 148.59 , 150
13.348 , 148.59 , 150
13.349 , 148.57 , 150
13.35 , 148.57 , 150
13.351 , 148.57 , 150
13.352 , 148.59 , 150
13.353 , 148.57 , 150
13.354 , 148.57 , 150
13.354 , 148.59 , 150
13.355 , 148.57 , 150
13.356 , 148.57 , 150
13.357 , 148.59 , 150
13.358 , 148.59 , 150
13.359 , 148.57 , 150
13.36 , 148.59 , 150
13.36 , 148.57 , 150
13.361 , 148.57 , 150
13.362 , 148.59 , 150
13.363 , 148.59 , 150
13.364 , 148.57 , 150
13.365 , 148.57 , 150
13.366 , 148.57 , 150
13.366 , 148.59 , 150
13.367 , 148.57 , 150
13.368 , 148.57 , 150
13.369 , 148.59 , 150
13.37 , 148.57 , 150
13.371 , 148.57 , 150
13.371 , 148.57 , 150
13.372 , 148.59 , 150
13.373 , 148.57 , 150
13.374 , 148.59 , 150
13.375 , 148.57 , 150
13.376 , 148.57 , 150
13.377 , 148.59 , 150
13.377 , 148.57 , 150
13.378 , 148.59 , 150
13.379 , 148.57 , 150
13.38 , 148.57 , 150
13.381 , 148.52 , 150
13.382 , 148.57 , 150
13.383 , 148.57 , 150
13.383 , 148.59 , 150
13.384 , 148.57 , 150
13.385 , 148.57 , 150
13.386 , 148.57 , 150
13.387 , 148.57 , 150
13.388 , 148.57 , 150
13.388 , 148.57 , 150
13.389 , 148.57 , 150
13.39 , 148.52 , 150
13.391 , 148.59 , 150
13.392 , 148.57 , 150
13.393 , 148.52 , 150
13.394 , 148.57 , 150
13.394 , 148.57 , 150
13.395 , 148.57 , 150
13.396 , 148.57 , 150
13.397 , 148.52 , 150
13.398 , 148.52 , 150
13.399 , 148.57 , 150
13.399 , 148.57 , 150
13.4 , 148.59 , 150
13.401 , 148.57 , 150
13.402 , 148.57 , 150
13.403 , 148.57 , 150
13.404 , 148.57 , 150
13.404 , 148.57 , 150
13.405 , 148.52 , 150
13.406 , 148.59 , 150
13.407 , 148.59 , 150
13.408 , 148.57 , 150
13.409 , 148.59 , 150
13.409 , 148.59 , 150
13.41 , 148.52 , 150
13.411 , 148.52 , 150
13.412 , 148.57 , 150
13.413 , 148.52 , 150
13.414 , 148.57 , 150
13.414 , 148.52 , 150
13.415 , 148.52 , 150
13.416 , 148.52 , 150
13.417 , 148.57 , 150
13.418 , 148.57 , 150
13.419 , 148.52 , 150
13.419 , 148.57 , 150
13.42 , 148.52 , 150
13.421 , 148.57 , 150
13.422 , 148.52 , 150
13.423 , 148.52 , 150
13.424 , 148.57 , 150
13.424 , 148.52 , 150
13.425 , 148.52 , 150
13.426 , 148.52 , 150
13.427 , 148.52 , 150
13.428 , 148.57 , 150
13.429 , 148.57 , 150
13.429 , 148.52 , 150
13.43 , 148.52 , 150
13.431 , 148.57 , 150
13.432 , 148.59 , 150
13.433 , 148.57 , 150
13.434 , 148.57 , 150
13.434 , 148.52 , 150
13.435 , 148.59 , 150
13.436 , 148.57 , 150
13.437 , 148.52 , 150
13.438 , 148.52 , 150
13.439 , 148.52 , 150
13.439 , 148.52 , 150
13.44 , 148.57 , 150
13.441 , 148.57 , 150
13.442 , 148.57 , 150
13.443 , 148.57 , 150
13.444 , 148.57 , 150
13.444 , 148.52 , 150
13.445 , 148.52 , 150
13.446 , 148.52 , 150
13.447 , 148.57 , 150
13.448 , 148.52 , 150
13.449 , 148.57 , 150
13.449 , 148.52 , 150
13.45 , 148.64 , 150
13.451 , 148.64 , 150
13.452 , 148.57 , 150
13.453 , 148.59 , 150
13.454 , 148.64 , 150
13.455 , 148.59 , 150
13.455 , 148.59 , 150
13.456 , 148.57 , 150
13.457 , 148.59 , 150
13.458 , 148.59 , 150
13.459 , 148.59 , 150
13.46 , 148.57 , 150
13.461 , 148.59 , 150
13.461 , 148.57 , 150
13.462 , 148.57 , 150
13.463 , 148.57 , 150
13.464 , 148.57 , 150
13.465 , 148.57 , 150
13.466 , 148.59 , 150
13.467 , 148.59 , 150
13.467 , 148.57 , 150
13.468 , 148.57 , 150
13.469 , 148.57 , 150
13.47 , 148.59 , 150
13.471 , 148.57 , 150
13.472 , 148.52 , 150
13.472 , 148.57 , 150
13.473 , 148.59 , 150
13.474 , 148.59 , 150
13.475 , 148.57 , 150
13.476 , 148.59 , 150
13.477 , 148.59 , 150
13.478 , 148.57 , 150
13.479 , 148.57 , 150
13.479 , 148.52 , 150
13.48 , 148.57 , 150
13.481 , 148.57 , 150
13.482 , 148.57 , 150
13.483 , 148.57 , 150
13.484 , 148.59 , 150
13.484 , 148.57 , 150
13.485 , 148.57 , 150
13.486 , 148.52 , 150
13.487 , 148.59 , 150
13.488 , 148.59 , 150
13.489 , 148.59 , 150
13.49 , 148.59 , 150
13.49 , 148.57 , 150
13.491 , 148.52 , 150
13.492 , 148.57 , 150
13.493 , 148.57 , 150
13.494 , 148.52 , 150
13.495 , 148.52 , 150
13.496 , 148.52 , 150
13.496 , 148.52 , 150
13.497 , 148.57 , 150
13.498 , 148.57 , 150
13.499 , 148.59 , 150
13.5 , 148.52 , 150
13.501 , 148.59 , 150
13.501 , 148.59 , 150
13.502 , 148.57 , 150
13.503 , 148.57 , 150
13.504 , 148.57 , 150
13.505 , 148.57 , 150
13.506 , 148.52 , 150
13.506 , 148.57 , 150
13.507 , 148.52 , 150
13.508 , 148.57 , 150
13.509 , 148.57 , 150
13.51 , 148.57 , 150
13.511 , 148.57 , 150
13.511 , 148.57 , 150
13.512 , 148.52 , 150
13.513 , 148.57 , 150
13.514 , 148.57 , 150
13.515 , 148.59 , 150
13.516 , 148.59 , 150
13.516 , 148.57 , 150
13.517 , 148.52 , 150
13.518 , 148.52 , 150
13.519 , 148.57 , 150
13.52 , 148.52 , 150
13.521 , 148.52 , 150
13.521 , 148.52 , 150
13.522 , 148.57 , 150
13.523 , 148.52 , 150
13.524 , 148.57 , 150
13.525 , 148.57 , 150
13.526 , 148.57 , 150
13.526 , 148.57 , 150
13.527 , 148.57 , 150
13.528 , 148.57 , 150
13.529 , 148.57 , 150
13.53 , 148.57 , 150
13.531 , 148.52 , 150
13.531 , 148.52 , 150
13.532 , 148.52 , 150
13.533 , 148.57 , 150
13.534 , 148.57 , 150
13.535 , 148.52 , 150
13.536 , 148.52 , 150
13.536 , 148.52 , 150
13.537 , 148.5 , 150
13.538 , 148.52 , 150
13.539 , 148.57 , 150
13.54 , 148.52 , 150
13.54 , 148.57 , 150
13.541 , 148.57 , 150
13.542 , 148.57 , 150
13.543 , 148.57 , 150
13.544 , 148.52 , 150
13.545 , 148.52 , 150
13.545 , 148.52 , 150
13.546 , 148.52 , 150
13.547 , 148.52 , 150
13.548 , 148.5 , 150
13.549 , 148.57 , 150
13.55 , 148.52 , 150
13.551 , 148.52 , 150
13.551 , 148.52 , 150
13.552 , 148.52 , 150
13.553 , 148.5 , 150
13.554 , 148.52 , 150
13.555 , 148.57 , 150
13.555 , 148.57 , 150
13.556 , 148.52 , 150
13.557 , 148.57 , 150
13.558 , 148.52 , 150
13.559 , 148.57 , 150
13.56 , 148.52 , 150
13.56 , 148.57 , 150
13.561 , 148.57 , 150
13.562 , 148.57 , 150
13.563 , 148.52 , 150
13.564 , 148.52 , 150
13.565 , 148.57 , 150
13.565 , 148.52 , 150
13.566 , 148.52 , 150
13.567 , 148.52 , 150
13.568 , 148.52 , 150
13.569 , 148.52 , 150
13.57 , 148.52 , 150
13.57 , 148.5 , 150
13.571 , 148.52 , 150
13.572 , 148.57 , 150
13.573 , 148.5 , 150
13.574 , 148.57 , 150
13.575 , 148.52 , 150
13.575 , 148.52 , 150
13.576 , 148.5 , 150
13.577 , 148.52 , 150
13.578 , 148.5 , 150
13.579 , 148.5 , 150
13.58 , 148.52 , 150
13.581 , 148.52 , 150
13.581 , 148.52 , 150
13.582 , 148.52 , 150
13.583 , 148.52 , 150
13.584 , 148.52 , 150
13.585 , 148.57 , 150
13.585 , 148.57 , 150
13.586 , 148.52 , 150
13.587 , 148.57 , 150
13.588 , 148.52 , 150
13.589 , 148.52 , 150
13.59 , 148.52 , 150
13.59 , 148.57 , 150
13.591 , 148.52 , 150
13.592 , 148.5 , 150
13.593 , 148.5 , 150
13.594 , 148.5 , 150
13.595 , 148.52 , 150
13.595 , 148.52 , 150
13.596 , 148.5 , 150
13.597 , 148.5 , 150
13.598 , 148.46 , 150
13.599 , 148.5 , 150
13.6 , 148.52 , 150
13.6 , 148.52 , 150
13.601 , 148.5 , 150
13.602 , 148.52 , 150
13.603 , 148.52 , 150
13.604 , 148.5 , 150
13.605 , 148.52 , 150
13.605 , 148.5 , 150
13.606 , 148.5 , 150
13.607 , 148.52 , 150
13.608 , 148.5 , 150
13.609 , 148.5 , 150
13.61 , 148.5 , 150
13.61 , 148.52 , 150
13.611 , 148.5 , 150
13.612 , 148.5 , 150
13.613 , 148.5 , 150
13.614 , 148.52 , 150
13.614 , 148.5 , 150
13.615 , 148.5 , 150
13.616 , 148.5 , 150
13.617 , 148.5 , 150
13.618 , 148.5 , 150
13.618 , 148.5 , 150
13.619 , 148.52 , 150
13.62 , 148.5 , 150
13.621 , 148.52 , 150
13.622 , 148.5 , 150
13.623 , 148.52 , 150
13.623 , 148.52 , 150
13.624 , 148.5 , 150
13.625 , 148.52 , 150
13.626 , 148.5 , 150
13.627 , 148.57 , 150
13.628 , 148.5 , 150
13.628 , 148.52 , 150
13.629 , 148.52 , 150
13.63 , 148.5 , 150
13.631 , 148.52 , 150
13.632 , 148.5 , 150
13.632 , 148.52 , 150
13.633 , 148.5 , 150
13.634 , 148.5 , 150
13.635 , 148.52 , 150
13.636 , 148.5 , 150
13.637 , 148.5 , 150
13.637 , 148.52 , 150
13.638 , 148.5 , 150
13.639 , 148.52 , 150
13.64 , 148.5 , 150
13.641 , 148.5 , 150
13.642 , 148.57 , 150
13.642 , 148.5 , 150
13.643 , 148.52 , 150
13.644 , 148.52 , 150
13.645 , 148.52 , 150
13.646 , 148.5 , 150
13.647 , 148.5 , 150
13.647 , 148.46 , 150
13.648 , 148.5 , 150
13.649 , 148.5 , 150
13.65 , 148.5 , 150
13.651 , 148.46 , 150
13.652 , 148.5 , 150
13.652 , 148.5 , 150
13.653 , 148.46 , 150
13.654 , 148.5 , 150
13.655 , 148.52 , 150
13.656 , 148.46 , 150
13.657 , 148.5 , 150
13.657 , 148.5 , 150
13.658 , 148.5 , 150
13.659 , 148.5 , 150
13.66 , 148.5 , 150
13.661 , 148.5 , 150
13.662 , 148.5 , 150
13.662 , 148.5 , 150
13.663 , 148.5 , 150
13.664 , 148.52 , 150
13.665 , 148.46 , 150
13.666 , 148.5 , 150
13.667 , 148.5 , 150
13.667 , 148.46 , 150
13.668 , 148.5 , 150
13.669 , 148.5 , 150
13.67 , 148.5 , 150
13.671 , 148.5 , 150
13.672 , 148.5 , 150
13.672 , 148.52 , 150
13.673 , 148.5 , 150
13.674 , 148.46 , 150
13.675 , 148.5 , 150
13.676 , 148.52 , 150
13.677 , 148.5 , 150
13.677 , 148.52 , 150
13.678 , 148.5 , 150
13.679 , 148.46 , 150
13.68 , 148.46 , 150
13.681 , 148.46 , 150
13.682 , 148.5 , 150
13.682 , 148.5 , 150
13.683 , 148.46 , 150
13.684 , 148.52 , 150
13.685 , 148.5 , 150
13.686 , 148.5 , 150
13.687 , 148.5 , 150
13.687 , 148.52 , 150
13.688 , 148.5 , 150
13.689 , 148.5 , 150
13.69 , 148.5 , 150
13.691 , 148.5 , 150
13.692 , 148.5 , 150
13.692 , 148.46 , 150
13.693 , 148.5 , 150
13.694 , 148.5 , 150
13.695 , 148.5 , 150
13.696 , 148.5 , 150
13.697 , 148.5 , 150
13.697 , 148.46 , 150
13.698 , 148.46 , 150
13.699 , 148.5 , 150
13.7 , 148.5 , 150
13.701 , 148.5 , 150
13.702 , 148.5 , 150
13.703 , 148.46 , 150
13.703 , 148.46 , 150
13.704 , 148.5 , 150
13.705 , 148.5 , 150
13.706 , 148.5 , 150
13.707 , 148.46 , 150
13.707 , 148.5 , 150
13.708 , 148.5 , 150
13.709 , 148.46 , 150
13.71 , 148.5 , 150
13.711 , 148.5 , 150
13.711 , 148.5 , 150
13.712 , 148.5 , 150
13.713 , 148.5 , 150
13.714 , 148.5 , 150
13.715 , 148.5 , 150
13.716 , 148.5 , 150
13.716 , 148.5 , 150
13.717 , 148.5 , 150
13.718 , 148.46 , 150
13.719 , 148.5 , 150
13.72 , 148.46 , 150
13.721 , 148.46 , 150
13.721 , 148.5 , 150
13.722 , 148.5 , 150
13.723 , 148.46 , 150
13.724 , 148.46 , 150
13.725 , 148.43 , 150
13.726 , 148.46 , 150
13.727 , 148.5 , 150
13.727 , 148.46 , 150
13.728 , 148.46 , 150
13.729 , 148.5 , 150
13.73 , 148.46 , 150
13.731 , 148.46 , 150
13.731 , 148.46 , 150
13.732 , 148.46 , 150
13.733 , 148.46 , 150
13.734 , 148.46 , 150
13.735 , 148.46 , 150
13.736 , 148.46 , 150
13.737 , 148.46 , 150
13.737 , 148.46 , 150
13.738 , 148.5 , 150
13.739 , 148.46 , 150
13.74 , 148.46 , 150
13.741 , 148.46 , 150
13.741 , 148.46 , 150
13.742 , 148.5 , 150
13.743 , 148.5 , 150
13.744 , 148.5 , 150
13.745 , 148.46 , 150
13.746 , 148.46 , 150
13.746 , 148.46 , 150
13.747 , 148.46 , 150
13.748 , 148.5 , 150
13.749 , 148.5 , 150
13.75 , 148.5 , 150
13.751 , 148.46 , 150
13.751 , 148.46 , 150
13.752 , 148.46 , 150
13.753 , 148.5 , 150
13.754 , 148.43 , 150
13.755 , 148.43 , 150
13.756 , 148.46 , 150
13.756 , 148.46 , 150
13.757 , 148.46 , 150
13.758 , 148.46 , 150
13.759 , 148.46 , 150
13.76 , 148.46 , 150
13.761 , 148.43 , 150
13.762 , 148.43 , 150
13.762 , 148.43 , 150
13.763 , 148.43 , 150
13.764 , 148.43 , 150
13.765 , 148.46 , 150
13.766 , 148.46 , 150
13.767 , 148.46 , 150
13.768 , 148.43 , 150
13.768 , 148.43 , 150
13.769 , 148.43 , 150
13.77 , 148.43 , 150
13.771 , 148.43 , 150
13.772 , 148.43 , 150
13.773 , 148.46 , 150
13.774 , 148.43 , 150
13.775 , 148.41 , 150
13.775 , 148.43 , 150
13.776 , 148.41 , 150
13.777 , 148.43 , 150
13.778 , 148.43 , 150
13.779 , 148.43 , 150
13.78 , 148.43 , 150
13.781 , 148.43 , 150
13.781 , 148.46 , 150
13.782 , 148.43 , 150
13.783 , 148.41 , 150
13.784 , 148.43 , 150
13.785 , 148.41 , 150
13.786 , 148.43 , 150
13.787 , 148.41 , 150
13.787 , 148.43 , 150
13.788 , 148.41 , 150
13.789 , 148.41 , 150
13.79 , 148.43 , 150
13.791 , 148.43 , 150
13.792 , 148.41 , 150
13.793 , 148.41 , 150
13.793 , 148.41 , 150
13.794 , 148.41 , 150
13.795 , 148.41 , 150
13.796 , 148.41 , 150
13.797 , 148.43 , 150
13.798 , 148.43 , 150
13.799 , 148.43 , 150
13.799 , 148.43 , 150
13.8 , 148.43 , 150
13.801 , 148.41 , 150
13.802 , 148.41 , 150
13.803 , 148.43 , 150
13.804 , 148.41 , 150
13.804 , 148.41 , 150
13.805 , 148.43 , 150
13.806 , 148.41 , 150
13.807 , 148.43 , 150
13.808 , 148.43 , 150
13.809 , 148.41 , 150
13.81 , 148.43 , 150
13.81 , 148.43 , 150
13.811 , 148.43 , 150
13.812 , 148.41 , 150
13.813 , 148.43 , 150
13.814 , 148.41 , 150
13.815 , 148.41 , 150
13.815 , 148.41 , 150
13.816 , 148.41 , 150
13.817 , 148.41 , 150
13.818 , 148.43 , 150
13.819 , 148.41 , 150
13.82 , 148.41 , 150
13.821 , 148.43 , 150
13.821 , 148.41 , 150
13.822 , 148.43 , 150
13.823 , 148.41 , 150
13.824 , 148.41 , 150
13.825 , 148.43 , 150
13.826 , 148.41 , 150
13.826 , 148.41 , 150
13.827 , 148.41 , 150
13.828 , 148.41 , 150
13.829 , 148.43 , 150
13.83 , 148.41 , 150
13.831 , 148.41 , 150
13.831 , 148.41 , 150
13.832 , 148.36 , 150
13.833 , 148.43 , 150
13.834 , 148.41 , 150
13.835 , 148.41 , 150
13.836 , 148.43 , 150
13.836 , 148.41 , 150
13.837 , 148.43 , 150
13.838 , 148.41 , 150
13.839 , 148.41 , 150
13.84 , 148.41 , 150
13.841 , 148.41 , 150
13.841 , 148.43 , 150
13.842 , 148.41 , 150
13.843 , 148.43 , 150
13.844 , 148.41 , 150
13.845 , 148.41 , 150
13.846 , 148.41 , 150
13.846 , 148.43 , 150
13.847 , 148.41 , 150
13.848 , 148.43 , 150
13.849 , 148.41 , 150
13.85 , 148.41 , 150
13.851 , 148.41 , 150
13.852 , 148.41 , 150
13.852 , 148.36 , 150
13.853 , 148.41 , 150
13.854 , 148.36 , 150
13.855 , 148.41 , 150
13.856 , 148.41 , 150
13.857 , 148.41 , 150
13.857 , 148.41 , 150
13.858 , 148.41 , 150
13.859 , 148.41 , 150
13.86 , 148.41 , 150
13.861 , 148.36 , 150
13.862 , 148.41 , 150
13.862 , 148.41 , 150
13.863 , 148.41 , 150
13.864 , 148.36 , 150
13.865 , 148.43 , 150
13.866 , 148.43 , 150
13.867 , 148.41 , 150
13.867 , 148.41 , 150
13.868 , 148.41 , 150
13.869 , 148.36 , 150
13.87 , 148.36 , 150
13.871 , 148.41 , 150
13.872 , 148.41 , 150
13.873 , 148.43 , 150
13.873 , 148.41 , 150
13.874 , 148.41 , 150
13.875 , 148.36 , 150
13.876 , 148.41 , 150
13.877 , 148.36 , 150
13.878 , 148.41 , 150
13.878 , 148.36 , 150
13.879 , 148.36 , 150
13.88 , 148.41 , 150
13.881 , 148.36 , 150
13.882 , 148.36 , 150
13.883 , 148.43 , 150
13.883 , 148.36 , 150
13.884 , 148.41 , 150
13.885 , 148.43 , 150
13.886 , 148.41 , 150
13.887 , 148.41 , 150
13.888 , 148.41 , 150
13.889 , 148.36 , 150
13.889 , 148.41 , 150
13.89 , 148.41 , 150
13.891 , 148.41 , 150
13.892 , 148.41 , 150
13.893 , 148.36 , 150
13.894 , 148.36 , 150
13.894 , 148.36 , 150
13.895 , 148.41 , 150
13.896 , 148.36 , 150
13.897 , 148.36 , 150
13.898 , 148.41 , 150
13.899 , 148.41 , 150
13.899 , 148.41 , 150
13.9 , 148.36 , 150
13.901 , 148.41 , 150
13.902 , 148.34 , 150
13.903 , 148.36 , 150
13.904 , 148.41 , 150
13.904 , 148.41 , 150
13.905 , 148.41 , 150
13.906 , 148.41 , 150
13.907 , 148.36 , 150
13.908 , 148.36 , 150
13.909 , 148.41 , 150
13.91 , 148.36 , 150
13.91 , 148.36 , 150
13.911 , 148.41 , 150
13.912 , 148.41 , 150
13.913 , 148.36 , 150
13.914 , 148.36 , 150
13.915 , 148.41 , 150
13.915 , 148.41 , 150
13.916 , 148.36 , 150
13.917 , 148.36 , 150
13.918 , 148.41 , 150
13.919 , 148.36 , 150
13.92 , 148.36 , 150
13.92 , 148.36 , 150
13.921 , 148.36 , 150
13.922 , 148.41 , 150
13.923 , 148.36 , 150
13.924 , 148.36 , 150
13.925 , 148.41 , 150
13.925 , 148.41 , 150
13.926 , 148.36 , 150
13.927 , 148.36 , 150
13.928 , 148.36 , 150
13.929 , 148.41 , 150
13.93 , 148.36 , 150
13.93 , 148.41 , 150
13.931 , 148.41 , 150
13.932 , 148.36 , 150
13.933 , 148.36 , 150
13.934 , 148.41 , 150
13.934 , 148.36 , 150
13.935 , 148.36 , 150
13.936 , 148.41 , 150
13.937 , 148.36 , 150
13.938 , 148.36 , 150
13.939 , 148.34 , 150
13.939 , 148.36 , 150
13.94 , 148.36 , 150
13.941 , 148.36 , 150
13.942 , 148.36 , 150
13.943 , 148.36 , 150
13.944 , 148.36 , 150
13.944 , 148.36 , 150
13.945 , 148.36 , 150
13.946 , 148.36 , 150
13.947 , 148.34 , 150
13.948 , 148.41 , 150
13.949 , 148.41 , 150
13.949 , 148.36 , 150
13.95 , 148.36 , 150
13.951 , 148.41 , 150
13.952 , 148.36 , 150
13.953 , 148.34 , 150
13.954 , 148.36 , 150
13.954 , 148.36 , 150
13.955 , 148.36 , 150
13.956 , 148.34 , 150
13.957 , 148.36 , 150
13.958 , 148.41 , 150
13.959 , 148.34 , 150
13.96 , 148.36 , 150
13.96 , 148.34 , 150
13.961 , 148.36 , 150
13.962 , 148.41 , 150
13.963 , 148.36 , 150
13.964 , 148.36 , 150
13.965 , 148.34 , 150
13.966 , 148.36 , 150
13.966 , 148.41 , 150
13.967 , 148.34 , 150
13.968 , 148.34 , 150
13.969 , 148.36 , 150
13.97 , 148.34 , 150
13.971 , 148.34 , 150
13.972 , 148.36 , 150
13.972 , 148.36 , 150
13.973 , 148.34 , 150
13.974 , 148.36 , 150
13.975 , 148.36 , 150
13.976 , 148.36 , 150
13.977 , 148.36 , 150
13.977 , 148.36 , 150
13.978 , 148.34 , 150
13.979 , 148.36 , 150
13.98 , 148.36 , 150
13.981 , 148.34 , 150
13.982 , 148.36 , 150
13.983 , 148.36 , 150
13.983 , 148.36 , 150
13.984 , 148.36 , 150
13.985 , 148.36 , 150
13.986 , 148.36 , 150
13.987 , 148.36 , 150
13.988 , 148.34 , 150
13.989 , 148.36 , 150
13.989 , 148.34 , 150
13.99 , 148.36 , 150
13.991 , 148.36 , 150
13.992 , 148.36 , 150
13.993 , 148.34 , 150
13.994 , 148.29 , 150
13.994 , 148.36 , 150
13.995 , 148.36 , 150
13.996 , 148.34 , 150
13.997 , 148.29 , 150
13.998 , 148.36 , 150
13.999 , 148.34 , 150
14.0 , 148.34 , 150
14.001 , 148.34 , 150
14.001 , 148.36 , 150
14.002 , 148.34 , 150
14.003 , 148.34 , 150
14.004 , 148.36 , 150
14.005 , 148.34 , 150
14.006 , 148.36 , 150
14.006 , 148.36 , 150
14.007 , 148.34 , 150
14.008 , 148.36 , 150
14.009 , 148.36 , 150
14.01 , 148.34 , 150
14.011 , 148.34 , 150
14.011 , 148.34 , 150
14.012 , 148.36 , 150
14.013 , 148.36 , 150
14.014 , 148.34 , 150
14.015 , 148.34 , 150
14.016 , 148.34 , 150
14.017 , 148.34 , 150
14.017 , 148.34 , 150
14.018 , 148.36 , 150
14.019 , 148.34 , 150
14.02 , 148.29 , 150
14.021 , 148.34 , 150
14.022 , 148.36 , 150
14.022 , 148.34 , 150
14.023 , 148.34 , 150
14.024 , 148.34 , 150
14.025 , 148.34 , 150
14.026 , 148.34 , 150
14.027 , 148.34 , 150
14.028 , 148.34 , 150
14.028 , 148.36 , 150
14.029 , 148.34 , 150
14.03 , 148.34 , 150
14.031 , 148.34 , 150
14.032 , 148.36 , 150
14.033 , 148.36 , 150
14.033 , 148.34 , 150
14.034 , 148.34 , 150
14.035 , 148.36 , 150
14.036 , 148.34 , 150
14.037 , 148.34 , 150
14.038 , 148.29 , 150
14.039 , 148.36 , 150
14.04 , 148.34 , 150
14.04 , 148.36 , 150
14.041 , 148.36 , 150
14.042 , 148.36 , 150
14.043 , 148.34 , 150
14.044 , 148.36 , 150
14.045 , 148.34 , 150
14.045 , 148.34 , 150
14.046 , 148.36 , 150
14.047 , 148.36 , 150
14.048 , 148.34 , 150
14.049 , 148.29 , 150
14.05 , 148.36 , 150
14.051 , 148.34 , 150
14.051 , 148.34 , 150
14.052 , 148.34 , 150
14.053 , 148.34 , 150
