t,p
12.746 , 87.6
12.747 , 87.6
12.748 , 87.6
12.748 , 87.6
12.749 , 87.6
12.75 , 87.6
12.75 , 87.6
12.751 , 87.6
12.752 , 87.6
12.752 , 87.6
12.753 , 87.6
12.754 , 87.6
12.754 , 87.6
12.755 , 87.54
12.756 , 87.54
12.756 , 87.54
12.757 , 87.54
12.758 , 87.54
12.758 , 87.54
12.759 , 87.54
12.759 , 87.54
12.76 , 87.54
12.761 , 87.54
12.761 , 87.54
12.762 , 87.54
12.763 , 87.54
12.763 , 87.54
12.764 , 87.54
12.764 , 87.54
12.765 , 87.54
12.766 , 87.54
12.766 , 87.54
12.767 , 87.54
12.767 , 87.54
12.768 , 87.49
12.769 , 87.49
12.769 , 87.49
12.77 , 87.49
12.771 , 87.49
12.771 , 87.49
12.772 , 87.49
12.773 , 87.49
12.773 , 87.49
12.774 , 87.49
12.775 , 87.49
12.775 , 87.49
12.776 , 87.49
12.777 , 87.49
12.777 , 87.49
12.778 , 87.49
12.779 , 87.49
12.78 , 87.49
12.78 , 87.49
12.781 , 87.49
12.782 , 87.44
12.782 , 87.44
12.783 , 87.44
12.783 , 87.44
12.784 , 87.44
12.785 , 87.44
12.785 , 87.44
12.786 , 87.44
12.787 , 87.44
12.787 , 87.44
12.788 , 87.44
12.788 , 87.44
12.789 , 87.44
12.79 , 87.44
12.79 , 87.44
12.791 , 87.44
12.792 , 87.44
12.792 , 87.44
12.793 , 87.44
12.793 , 87.44
12.794 , 87.44
12.795 , 87.39
12.795 , 87.39
12.796 , 87.39
12.797 , 87.39
12.797 , 87.39
12.798 , 87.39
12.799 , 87.39
12.799 , 87.39
12.8 , 87.39
12.801 , 87.39
12.801 , 87.39
12.802 , 87.39
12.803 , 87.39
12.803 , 87.39
12.804 , 87.39
12.805 , 87.39
12.805 , 87.39
12.806 , 87.39
12.807 , 87.39
12.807 , 87.35
12.808 , 87.35
12.809 , 87.35
12.809 , 87.35
12.81 , 87.35
12.811 , 87.35
12.811 , 87.35
12.812 , 87.35
12.813 , 87.35
12.813 , 87.35
12.814 , 87.35
12.815 , 87.35
12.815 , 87.35
12.816 , 87.35
12.817 , 87.35
12.817 , 87.35
12.818 , 87.35
12.819 , 87.35
12.819 , 87.35
12.82 , 87.35
12.821 , 87.29
12.821 , 87.29
12.822 , 87.29
12.822 , 87.29
12.823 , 87.29
12.824 , 87.29
12.824 , 87.29
12.825 , 87.29
12.826 , 87.29
12.826 , 87.29
12.827 , 87.29
12.827 , 87.29
12.828 , 87.29
12.829 , 87.29
12.829 , 87.29
12.83 , 87.29
12.83 , 87.29
12.831 , 87.29
12.832 , 87.29
12.832 , 87.29
12.833 , 87.29
12.833 , 87.29
12.834 , 87.23
12.835 , 87.23
12.835 , 87.23
12.836 , 87.23
12.836 , 87.23
12.837 , 87.23
12.838 , 87.23
12.838 , 87.23
12.839 , 87.23
12.84 , 87.23
12.84 , 87.23
12.841 , 87.23
12.841 , 87.23
12.842 , 87.23
12.843 , 87.23
12.843 , 87.23
12.844 , 87.23
12.844 , 87.23
12.845 , 87.23
12.846 , 87.23
12.846 , 87.23
12.847 , 87.18
12.847 , 87.18
12.848 , 87.18
12.849 , 87.18
12.849 , 87.18
12.85 , 87.18
12.851 , 87.18
12.851 , 87.18
12.852 , 87.18
12.852 , 87.18
12.853 , 87.18
12.854 , 87.18
12.854 , 87.18
12.855 , 87.18
12.855 , 87.18
12.856 , 87.18
12.857 , 87.18
12.857 , 87.18
12.858 , 87.18
12.859 , 87.18
12.859 , 87.18
12.86 , 87.13
12.861 , 87.13
12.861 , 87.13
12.862 , 87.13
12.862 , 87.13
12.863 , 87.13
12.864 , 87.13
12.864 , 87.13
12.865 , 87.13
12.866 , 87.13
12.866 , 87.13
12.867 , 87.13
12.868 , 87.13
12.868 , 87.13
12.869 , 87.13
12.87 , 87.13
12.87 , 87.13
12.871 , 87.13
12.872 , 87.13
12.872 , 87.13
12.873 , 87.08
12.874 , 87.08
12.874 , 87.08
12.875 , 87.08
12.875 , 87.08
12.876 , 87.08
12.877 , 87.08
12.877 , 87.08
12.878 , 87.08
12.879 , 87.08
12.879 , 87.08
12.88 , 87.08
12.88 , 87.08
12.881 , 87.08
12.882 , 87.08
12.882 , 87.08
12.883 , 87.08
12.883 , 87.08
12.884 , 87.08
12.885 , 87.08
12.885 , 87.08
12.886 , 87.03
12.887 , 87.03
12.887 , 87.03
12.888 , 87.03
12.889 , 87.03
12.889 , 87.03
12.89 , 87.03
12.891 , 87.03
12.891 , 87.03
12.892 , 87.03
12.893 , 87.03
12.893 , 87.03
12.894 , 87.03
12.895 , 87.03
12.895 , 87.03
12.896 , 87.03
12.897 , 87.03
12.897 , 87.03
12.898 , 87.03
12.899 , 87.03
12.899 , 86.97
12.9 , 86.97
12.9 , 86.97
12.901 , 86.97
12.902 , 86.97
12.902 , 86.97
12.903 , 86.97
12.904 , 86.97
12.904 , 86.97
12.905 , 86.97
12.905 , 86.97
12.906 , 86.97
12.907 , 86.97
12.907 , 86.97
12.908 , 86.97
12.909 , 86.97
12.909 , 86.97
12.91 , 86.97
12.91 , 86.97
12.911 , 86.97
12.912 , 86.97
12.912 , 86.91
12.913 , 86.91
12.913 , 86.91
12.914 , 86.91
12.915 , 86.91
12.915 , 86.91
12.916 , 86.91
12.917 , 86.91
12.917 , 86.91
12.918 , 86.91
12.918 , 86.91
12.919 , 86.91
12.92 , 86.91
12.92 , 86.91
12.921 , 86.91
12.922 , 86.91
12.922 , 86.91
12.923 , 86.91
12.923 , 86.91
12.924 , 86.91
12.925 , 86.91
12.925 , 86.87
12.926 , 86.87
12.926 , 86.87
12.927 , 86.87
12.928 , 86.87
12.928 , 86.87
12.929 , 86.87
12.93 , 86.87
12.93 , 86.87
12.931 , 86.87
12.931 , 86.87
12.932 , 86.87
12.933 , 86.87
12.933 , 86.87
12.934 , 86.87
12.934 , 86.87
12.935 , 86.87
12.936 , 86.87
12.936 , 86.87
12.937 , 86.87
12.938 , 86.87
12.938 , 86.87
12.939 , 86.81
12.94 , 86.81
12.94 , 86.81
12.941 , 86.81
12.942 , 86.81
12.942 , 86.81
12.943 , 86.81
12.944 , 86.81
12.944 , 86.81
12.945 , 86.81
12.945 , 86.81
12.946 , 86.81
12.947 , 86.81
12.947 , 86.81
12.948 , 86.81
12.949 , 86.81
12.949 , 86.81
12.95 , 86.81
12.951 , 86.81
12.951 , 86.76
12.952 , 86.76
12.953 , 86.76
12.953 , 86.76
12.954 , 86.76
12.954 , 86.76
12.955 , 86.76
12.956 , 86.76
12.956 , 86.76
12.957 , 86.76
12.958 , 86.76
12.958 , 86.76
12.959 , 86.76
12.959 , 86.76
12.96 , 86.76
12.961 , 86.76
12.961 , 86.76
12.962 , 86.76
12.963 , 86.76
12.963 , 86.76
12.964 , 86.76
12.964 , 86.71
12.965 , 86.71
12.966 , 86.71
12.966 , 86.71
12.967 , 86.71
12.968 , 86.71
12.968 , 86.71
12.969 , 86.71
12.97 , 86.71
12.97 , 86.71
12.971 , 86.71
12.972 , 86.71
12.972 , 86.71
12.973 , 86.71
12.974 , 86.71
12.974 , 86.71
12.975 , 86.71
12.976 , 86.71
12.976 , 86.71
12.977 , 86.71
12.978 , 86.66
12.978 , 86.66
12.979 , 86.66
12.98 , 86.66
12.98 , 86.66
12.981 , 86.66
12.982 , 86.66
12.982 , 86.66
12.983 , 86.66
12.983 , 86.66
12.984 , 86.66
12.985 , 86.66
12.985 , 86.66
12.986 , 86.66
12.987 , 86.66
12.987 , 86.66
12.988 , 86.66
12.989 , 86.66
12.989 , 86.66
12.99 , 86.66
12.99 , 86.66
12.991 , 86.69
12.992 , 86.69
12.992 , 86.69
12.993 , 86.69
12.994 , 86.69
12.994 , 86.69
12.995 , 86.69
12.995 , 86.69
12.996 , 86.69
12.997 , 86.69
12.997 , 86.69
12.998 , 86.69
12.999 , 86.69
12.999 , 86.69
13.0 , 86.69
13.0 , 86.69
13.001 , 86.69
13.002 , 86.69
13.002 , 86.69
13.003 , 86.69
13.003 , 86.69
13.004 , 86.74
13.005 , 86.74
13.005 , 86.74
13.006 , 86.74
13.007 , 86.74
13.007 , 86.74
13.008 , 86.74
13.009 , 86.74
13.009 , 86.74
13.01 , 86.74
13.011 , 86.74
13.011 , 86.74
13.012 , 86.74
13.013 , 86.74
13.013 , 86.74
13.014 , 86.74
13.015 , 86.74
13.015 , 86.74
13.016 , 86.74
13.017 , 86.74
13.017 , 86.72
13.018 , 86.72
13.018 , 86.72
13.019 , 86.72
13.02 , 86.72
13.02 , 86.72
13.021 , 86.72
13.021 , 86.72
13.022 , 86.72
13.023 , 86.72
13.023 , 86.72
13.024 , 86.72
13.024 , 86.72
13.025 , 86.72
13.026 , 86.72
13.026 , 86.72
13.027 , 86.72
13.027 , 86.72
13.028 , 86.72
13.029 , 86.72
13.029 , 86.72
13.03 , 86.72
13.03 , 86.73
13.031 , 86.73
13.032 , 86.73
13.032 , 86.73
13.033 , 86.73
13.033 , 86.73
13.034 , 86.73
13.035 , 86.73
13.035 , 86.73
13.036 , 86.73
13.036 , 86.73
13.037 , 86.73
13.038 , 86.73
13.038 , 86.73
13.039 , 86.73
13.04 , 86.73
13.04 , 86.73
13.041 , 86.73
13.041 , 86.73
13.042 , 86.73
13.043 , 86.73
13.043 , 86.79
13.044 , 86.79
13.044 , 86.79
13.045 , 86.79
13.046 , 86.79
13.046 , 86.79
13.047 , 86.79
13.048 , 86.79
13.048 , 86.79
13.049 , 86.79
13.049 , 86.79
13.05 , 86.79
13.051 , 86.79
13.051 , 86.79
13.052 , 86.79
13.052 , 86.79
13.053 , 86.79
13.054 , 86.79
13.054 , 86.79
13.055 , 86.79
13.055 , 86.79
13.056 , 87.17
13.057 , 87.17
13.057 , 87.17
13.058 , 87.17
13.059 , 87.17
13.059 , 87.17
13.06 , 87.17
13.061 , 87.17
13.061 , 87.17
13.062 , 87.17
13.063 , 87.17
13.063 , 87.17
13.064 , 87.17
13.065 , 87.17
13.065 , 87.17
13.066 , 87.17
13.067 , 87.17
13.067 , 87.17
13.068 , 87.17
13.069 , 87.17
13.069 , 87.58
13.07 , 87.58
13.071 , 87.58
13.071 , 87.58
13.072 , 87.58
13.072 , 87.58
13.073 , 87.58
13.074 , 87.58
13.074 , 87.58
13.075 , 87.58
13.075 , 87.58
13.076 , 87.58
13.077 , 87.58
13.077 , 87.58
13.078 , 87.58
13.078 , 87.58
13.079 , 87.58
13.08 , 87.58
13.08 , 87.58
13.081 , 87.58
13.082 , 87.58
13.082 , 88.0
13.083 , 88.0
13.083 , 88.0
13.084 , 88.0
13.085 , 88.0
13.085 , 88.0
13.086 , 88.0
13.086 , 88.0
13.087 , 88.0
13.088 , 88.0
13.088 , 88.0
13.089 , 88.0
13.089 , 88.0
13.09 , 88.0
13.091 , 88.0
13.091 , 88.0
13.092 , 88.0
13.092 , 88.0
13.093 , 88.0
13.094 , 88.0
13.094 , 88.0
13.095 , 88.0
13.095 , 88.5
13.096 , 88.5
13.097 , 88.5
13.097 , 88.5
13.098 , 88.5
13.098 , 88.5
13.099 , 88.5
13.1 , 88.5
13.1 , 88.5
13.101 , 88.5
13.101 , 88.5
13.102 , 88.5
13.103 , 88.5
13.103 , 88.5
13.104 , 88.5
13.104 , 88.5
13.105 , 88.5
13.106 , 88.5
13.106 , 88.5
13.107 , 88.5
13.107 , 88.5
13.108 , 88.5
13.109 , 88.83
13.109 , 88.83
13.11 , 88.83
13.11 , 88.83
13.111 , 88.83
13.112 , 88.83
13.112 , 88.83
13.113 , 88.83
13.113 , 88.83
13.114 , 88.83
13.115 , 88.83
13.115 , 88.83
13.116 , 88.83
13.116 , 88.83
13.117 , 88.83
13.118 , 88.83
13.118 , 88.83
13.119 , 88.83
13.119 , 88.83
13.12 , 88.83
13.121 , 88.83
13.121 , 88.83
13.122 , 89.15
13.122 , 89.15
13.123 , 89.15
13.124 , 89.15
13.124 , 89.15
13.125 , 89.15
13.126 , 89.15
13.126 , 89.15
13.127 , 89.15
13.127 , 89.15
13.128 , 89.15
13.129 , 89.15
13.129 , 89.15
13.13 , 89.15
13.13 , 89.15
13.131 , 89.15
13.132 , 89.15
13.132 , 89.15
13.133 , 89.15
13.133 , 89.15
13.134 , 89.15
13.135 , 89.15
13.135 , 89.44
13.136 , 89.44
13.136 , 89.44
13.137 , 89.44
13.138 , 89.44
13.138 , 89.44
13.139 , 89.44
13.139 , 89.44
13.14 , 89.44
13.141 , 89.44
13.141 , 89.44
13.142 , 89.44
13.142 , 89.44
13.143 , 89.44
13.144 , 89.44
13.144 , 89.44
13.145 , 89.44
13.145 , 89.44
13.146 , 89.44
13.147 , 89.44
13.147 , 89.44
13.148 , 89.32
13.149 , 89.32
13.149 , 89.32
13.15 , 89.32
13.151 , 89.32
13.151 , 89.32
13.152 , 89.32
13.152 , 89.32
13.153 , 89.32
13.154 , 89.32
13.154 , 89.32
13.155 , 89.32
13.156 , 89.32
13.156 , 89.32
13.157 , 89.32
13.158 , 89.32
13.158 , 89.32
13.159 , 89.32
13.16 , 89.32
13.16 , 89.32
13.161 , 88.75
13.162 , 88.75
13.162 , 88.75
13.163 , 88.75
13.163 , 88.75
13.164 , 88.75
13.165 , 88.75
13.165 , 88.75
13.166 , 88.75
13.166 , 88.75
13.167 , 88.75
13.168 , 88.75
13.168 , 88.75
13.169 , 88.75
13.17 , 88.75
13.17 , 88.75
13.171 , 88.75
13.171 , 88.75
13.172 , 88.75
13.173 , 88.75
13.173 , 88.75
13.174 , 88.75
13.174 , 88.86
13.175 , 88.86
13.176 , 88.86
13.176 , 88.86
13.177 , 88.86
13.178 , 88.86
13.178 , 88.86
13.179 , 88.86
13.179 , 88.86
13.18 , 88.86
13.181 , 88.86
13.181 , 88.86
13.182 , 88.86
13.182 , 88.86
13.183 , 88.86
13.184 , 88.86
13.184 , 88.86
13.185 , 88.86
13.186 , 88.86
13.186 , 88.86
13.187 , 88.86
13.187 , 88.84
13.188 , 88.84
13.189 , 88.84
13.189 , 88.84
13.19 , 88.84
13.191 , 88.84
13.191 , 88.84
13.192 , 88.84
13.193 , 88.84
13.193 , 88.84
13.194 , 88.84
13.195 , 88.84
13.195 , 88.84
13.196 , 88.84
13.197 , 88.84
13.197 , 88.84
13.198 , 88.84
13.199 , 88.84
13.199 , 88.84
13.2 , 88.83
13.201 , 88.83
13.201 , 88.83
13.202 , 88.83
13.203 , 88.83
13.203 , 88.83
13.204 , 88.83
13.204 , 88.83
13.205 , 88.83
13.206 , 88.83
13.206 , 88.83
13.207 , 88.83
13.207 , 88.83
13.208 , 88.83
13.209 , 88.83
13.209 , 88.83
13.21 , 88.83
13.211 , 88.83
13.211 , 88.83
13.212 , 88.83
13.212 , 88.83
13.213 , 88.83
13.213 , 88.82
13.214 , 88.82
13.215 , 88.82
13.215 , 88.82
13.216 , 88.82
13.217 , 88.82
13.217 , 88.82
13.218 , 88.82
13.219 , 88.82
13.219 , 88.82
13.22 , 88.82
13.221 , 88.82
13.221 , 88.82
13.222 , 88.82
13.223 , 88.82
13.223 , 88.82
13.224 , 88.82
13.225 , 88.82
13.225 , 88.82
13.226 , 88.82
13.227 , 88.82
13.227 , 88.82
13.228 , 88.82
13.229 , 88.82
13.229 , 88.82
13.23 , 88.82
13.231 , 88.82
13.231 , 88.82
13.232 , 88.82
13.233 , 88.82
13.233 , 88.82
13.234 , 88.82
13.235 , 88.82
13.235 , 88.82
13.236 , 88.82
13.237 , 88.82
13.237 , 88.82
13.238 , 88.82
13.239 , 88.82
13.239 , 88.82
13.24 , 88.82
13.248 , 88.82
13.249 , 88.82
13.25 , 88.82
13.25 , 88.82
13.251 , 88.82
13.252 , 88.82
13.252 , 88.79
13.253 , 88.79
13.254 , 88.79
13.254 , 88.79
13.255 , 88.79
13.256 , 88.79
13.256 , 88.79
13.257 , 88.79
13.257 , 88.79
13.258 , 88.79
13.259 , 88.79
13.259 , 88.79
13.26 , 88.79
13.261 , 88.79
13.261 , 88.79
13.262 , 88.79
13.262 , 88.79
13.263 , 88.79
13.264 , 88.79
13.264 , 88.79
13.265 , 88.79
13.266 , 88.75
13.266 , 88.75
13.267 , 88.75
13.267 , 88.75
13.268 , 88.75
13.269 , 88.75
13.269 , 88.75
13.27 , 88.75
13.27 , 88.75
13.271 , 88.75
13.272 , 88.75
13.272 , 88.75
13.273 , 88.75
13.274 , 88.75
13.274 , 88.75
13.275 , 88.75
13.275 , 88.75
13.276 , 88.75
13.277 , 88.75
13.277 , 88.75
13.278 , 88.75
13.279 , 88.75
13.279 , 88.66
13.28 , 88.66
13.28 , 88.66
13.281 , 88.66
13.282 , 88.66
13.282 , 88.66
13.283 , 88.66
13.283 , 88.66
13.284 , 88.66
13.285 , 88.66
13.285 , 88.66
13.286 , 88.66
13.287 , 88.66
13.287 , 88.66
13.288 , 88.66
13.288 , 88.66
13.289 , 88.66
13.29 , 88.66
13.29 , 88.66
13.291 , 88.66
13.292 , 88.66
13.292 , 88.55
13.293 , 88.55
13.294 , 88.55
13.294 , 88.55
13.295 , 88.55
13.295 , 88.55
13.296 , 88.55
13.297 , 88.55
13.297 , 88.55
13.298 , 88.55
13.299 , 88.55
13.299 , 88.55
13.3 , 88.55
13.3 , 88.55
13.301 , 88.55
13.302 , 88.55
13.302 , 88.55
13.303 , 88.55
13.303 , 88.55
13.304 , 88.55
13.305 , 88.55
13.305 , 88.48
13.306 , 88.48
13.306 , 88.48
13.307 , 88.48
13.308 , 88.48
13.308 , 88.48
13.309 , 88.48
13.31 , 88.48
13.31 , 88.48
13.311 , 88.48
13.311 , 88.48
13.312 , 88.48
13.313 , 88.48
13.313 , 88.48
13.314 , 88.48
13.314 , 88.48
13.315 , 88.48
13.316 , 88.48
13.316 , 88.48
13.317 , 88.48
13.318 , 88.48
13.318 , 88.38
13.319 , 88.38
13.32 , 88.38
13.32 , 88.38
13.321 , 88.38
13.321 , 88.38
13.322 , 88.38
13.323 , 88.38
13.323 , 88.38
13.324 , 88.38
13.325 , 88.38
13.325 , 88.38
13.326 , 88.38
13.327 , 88.38
13.327 , 88.38
13.328 , 88.38
13.329 , 88.38
13.329 , 88.38
13.33 , 88.38
13.331 , 88.38
13.331 , 88.32
13.332 , 88.32
13.333 , 88.32
13.333 , 88.32
13.334 , 88.32
13.335 , 88.32
13.335 , 88.32
13.336 , 88.32
13.337 , 88.32
13.337 , 88.32
13.338 , 88.32
13.339 , 88.32
13.339 , 88.32
13.34 , 88.32
13.341 , 88.32
13.341 , 88.32
13.342 , 88.32
13.343 , 88.32
13.343 , 88.32
13.344 , 88.32
13.344 , 88.24
13.345 , 88.24
13.346 , 88.24
13.346 , 88.24
13.347 , 88.24
13.348 , 88.24
13.348 , 88.24
13.349 , 88.24
13.35 , 88.24
13.35 , 88.24
13.351 , 88.24
13.352 , 88.24
13.352 , 88.24
13.353 , 88.24
13.354 , 88.24
13.354 , 88.24
13.355 , 88.24
13.356 , 88.24
13.356 , 88.24
13.357 , 88.24
13.358 , 88.16
13.358 , 88.16
13.359 , 88.16
13.36 , 88.16
13.36 , 88.16
13.361 , 88.16
13.361 , 88.16
13.362 , 88.16
13.363 , 88.16
13.363 , 88.16
13.364 , 88.16
13.364 , 88.16
13.365 , 88.16
13.366 , 88.16
13.366 , 88.16
13.367 , 88.16
13.367 , 88.16
13.368 , 88.16
13.369 , 88.16
13.369 , 88.16
13.37 , 88.16
13.371 , 88.09
13.371 , 88.09
13.372 , 88.09
13.372 , 88.09
13.373 , 88.09
13.374 , 88.09
13.374 , 88.09
13.375 , 88.09
13.376 , 88.09
13.376 , 88.09
13.377 , 88.09
13.378 , 88.09
13.378 , 88.09
13.379 , 88.09
13.38 , 88.09
13.38 , 88.09
13.381 , 88.09
13.382 , 88.09
13.382 , 88.09
13.383 , 88.09
13.384 , 88.06
13.384 , 88.06
13.385 , 88.06
13.386 , 88.06
13.386 , 88.06
13.387 , 88.06
13.388 , 88.06
13.388 , 88.06
13.389 , 88.06
13.39 , 88.06
13.39 , 88.06
13.391 , 88.06
13.392 , 88.06
13.392 , 88.06
13.393 , 88.06
13.394 , 88.06
13.394 , 88.06
13.395 , 88.06
13.396 , 88.06
13.396 , 88.06
13.397 , 88.02
13.398 , 88.02
13.398 , 88.02
13.399 , 88.02
13.4 , 88.02
13.4 , 88.02
13.401 , 88.02
13.402 , 88.02
13.402 , 88.02
13.403 , 88.02
13.404 , 88.02
13.404 , 88.02
13.405 , 88.02
13.406 , 88.02
13.406 , 88.02
13.407 , 88.02
13.407 , 88.02
13.408 , 88.02
13.409 , 88.02
13.409 , 88.02
13.41 , 87.95
13.411 , 87.95
13.411 , 87.95
13.412 , 87.95
13.413 , 87.95
13.413 , 87.95
13.414 , 87.95
13.415 , 87.95
13.415 , 87.95
13.416 , 87.95
13.417 , 87.95
13.417 , 87.95
13.418 , 87.95
13.419 , 87.95
13.419 , 87.95
13.42 , 87.95
13.421 , 87.95
13.421 , 87.95
13.422 , 87.95
13.423 , 87.9
13.423 , 87.9
13.424 , 87.9
13.424 , 87.9
13.425 , 87.9
13.426 , 87.9
13.426 , 87.9
13.427 , 87.9
13.427 , 87.9
13.428 , 87.9
13.429 , 87.9
13.429 , 87.9
13.43 , 87.9
13.43 , 87.9
13.431 , 87.9
13.432 , 87.9
13.432 , 87.9
13.433 , 87.9
13.433 , 87.9
13.434 , 87.9
13.435 , 87.9
13.435 , 87.9
13.436 , 87.84
13.437 , 87.84
13.437 , 87.84
13.438 , 87.84
13.439 , 87.84
13.439 , 87.84
13.44 , 87.84
13.441 , 87.84
13.441 , 87.84
13.442 , 87.84
13.443 , 87.84
13.443 , 87.84
13.444 , 87.84
13.445 , 87.84
13.445 , 87.84
13.446 , 87.84
13.447 , 87.84
13.447 , 87.84
13.448 , 87.84
13.449 , 87.84
13.449 , 87.78
13.45 , 87.78
13.451 , 87.78
13.451 , 87.78
13.452 , 87.78
13.453 , 87.78
13.453 , 87.78
13.454 , 87.78
13.454 , 87.78
13.455 , 87.78
13.456 , 87.78
13.456 , 87.78
13.457 , 87.78
13.458 , 87.78
13.458 , 87.78
13.459 , 87.78
13.46 , 87.78
13.46 , 87.78
13.461 , 87.78
13.462 , 87.78
13.462 , 87.74
13.463 , 87.74
13.464 , 87.74
13.464 , 87.74
13.465 , 87.74
13.466 , 87.74
13.466 , 87.74
13.467 , 87.74
13.468 , 87.74
13.468 , 87.74
13.469 , 87.74
13.47 , 87.74
13.47 , 87.74
13.471 , 87.74
13.472 , 87.74
13.472 , 87.74
13.473 , 87.74
13.474 , 87.74
13.474 , 87.74
13.475 , 87.69
13.476 , 87.69
13.476 , 87.69
13.477 , 87.69
13.478 , 87.69
13.478 , 87.69
13.479 , 87.69
13.48 , 87.69
13.48 , 87.69
13.481 , 87.69
13.481 , 87.69
13.482 , 87.69
13.483 , 87.69
13.483 , 87.69
13.484 , 87.69
13.485 , 87.69
13.485 , 87.69
13.486 , 87.69
13.487 , 87.69
13.487 , 87.69
13.488 , 87.69
13.488 , 87.63
13.489 , 87.63
13.49 , 87.63
13.49 , 87.63
13.491 , 87.63
13.492 , 87.63
13.492 , 87.63
13.493 , 87.63
13.494 , 87.63
13.494 , 87.63
13.495 , 87.63
13.496 , 87.63
13.496 , 87.63
13.497 , 87.63
13.498 , 87.63
13.498 , 87.63
13.499 , 87.63
13.5 , 87.63
13.5 , 87.63
13.501 , 87.63
13.502 , 87.58
13.502 , 87.58
13.503 , 87.58
13.503 , 87.58
13.504 , 87.58
13.505 , 87.58
13.505 , 87.58
13.506 , 87.58
13.507 , 87.58
13.507 , 87.58
13.508 , 87.58
13.508 , 87.58
13.509 , 87.58
13.51 , 87.58
13.51 , 87.58
13.511 , 87.58
13.511 , 87.58
13.512 , 87.58
13.513 , 87.58
13.513 , 87.58
13.514 , 87.58
13.515 , 87.53
13.515 , 87.53
13.516 , 87.53
13.516 , 87.53
13.517 , 87.53
13.518 , 87.53
13.518 , 87.53
13.519 , 87.53
13.52 , 87.53
13.52 , 87.53
13.521 , 87.53
13.522 , 87.53
13.522 , 87.53
13.523 , 87.53
13.524 , 87.53
13.524 , 87.53
13.525 , 87.53
13.526 , 87.53
13.526 , 87.53
13.527 , 87.53
13.528 , 87.47
13.528 , 87.47
13.529 , 87.47
13.529 , 87.47
13.53 , 87.47
13.531 , 87.47
13.531 , 87.47
13.532 , 87.47
13.532 , 87.47
13.533 , 87.47
13.534 , 87.47
13.534 , 87.47
13.535 , 87.47
13.536 , 87.47
13.536 , 87.47
13.537 , 87.47
13.537 , 87.47
13.538 , 87.47
13.539 , 87.47
13.539 , 87.47
13.54 , 87.47
13.54 , 87.41
13.541 , 87.41
13.542 , 87.41
13.542 , 87.41
13.543 , 87.41
13.544 , 87.41
13.544 , 87.41
13.545 , 87.41
13.545 , 87.41
13.546 , 87.41
13.547 , 87.41
13.547 , 87.41
13.548 , 87.41
13.549 , 87.41
13.549 , 87.41
13.55 , 87.41
13.55 , 87.41
13.551 , 87.41
13.552 , 87.41
13.552 , 87.41
13.553 , 87.41
13.553 , 87.41
13.554 , 87.36
13.555 , 87.36
13.555 , 87.36
13.556 , 87.36
13.556 , 87.36
13.557 , 87.36
13.558 , 87.36
13.558 , 87.36
13.559 , 87.36
13.559 , 87.36
13.56 , 87.36
13.561 , 87.36
13.561 , 87.36
13.562 , 87.36
13.563 , 87.36
13.563 , 87.36
13.564 , 87.36
13.564 , 87.36
13.565 , 87.36
13.566 , 87.36
13.566 , 87.36
13.567 , 87.31
13.568 , 87.31
13.568 , 87.31
13.569 , 87.31
13.57 , 87.31
13.57 , 87.31
13.571 , 87.31
13.571 , 87.31
13.572 , 87.31
13.573 , 87.31
13.573 , 87.31
13.574 , 87.31
13.575 , 87.31
13.575 , 87.31
13.576 , 87.31
13.577 , 87.31
13.577 , 87.31
13.578 , 87.31
13.579 , 87.31
13.579 , 87.31
13.58 , 87.25
13.581 , 87.25
13.581 , 87.25
13.582 , 87.25
13.582 , 87.25
13.583 , 87.25
13.584 , 87.25
13.584 , 87.25
13.585 , 87.25
13.586 , 87.25
13.586 , 87.25
13.587 , 87.25
13.587 , 87.25
13.588 , 87.25
13.589 , 87.25
13.589 , 87.25
13.59 , 87.25
13.59 , 87.25
13.591 , 87.25
13.592 , 87.25
13.592 , 87.25
13.593 , 87.21
13.593 , 87.21
13.594 , 87.21
13.595 , 87.21
13.595 , 87.21
13.596 , 87.21
13.597 , 87.21
13.597 , 87.21
13.598 , 87.21
13.599 , 87.21
13.599 , 87.21
13.6 , 87.21
13.601 , 87.21
13.601 , 87.21
13.602 , 87.21
13.603 , 87.21
13.603 , 87.21
13.604 , 87.21
13.605 , 87.21
13.605 , 87.21
13.606 , 87.16
13.607 , 87.16
13.607 , 87.16
13.608 , 87.16
13.608 , 87.16
13.609 , 87.16
13.61 , 87.16
13.61 , 87.16
13.611 , 87.16
13.612 , 87.16
13.612 , 87.16
13.613 , 87.16
13.613 , 87.16
13.614 , 87.16
13.615 , 87.16
13.615 , 87.16
13.616 , 87.16
13.616 , 87.16
13.617 , 87.16
13.618 , 87.16
13.618 , 87.16
13.619 , 87.16
13.619 , 87.11
13.62 , 87.11
13.621 , 87.11
13.621 , 87.11
13.622 , 87.11
13.622 , 87.11
13.623 , 87.11
13.624 , 87.11
13.624 , 87.11
13.625 , 87.11
13.625 , 87.11
13.626 , 87.11
13.627 , 87.11
13.627 , 87.11
13.628 , 87.11
13.628 , 87.11
13.629 , 87.11
13.63 , 87.11
13.63 , 87.11
13.631 , 87.11
13.631 , 87.11
13.632 , 87.06
13.633 , 87.06
13.633 , 87.06
13.634 , 87.06
13.635 , 87.06
13.635 , 87.06
13.636 , 87.06
13.637 , 87.06
13.637 , 87.06
13.638 , 87.06
13.639 , 87.06
13.639 , 87.06
